interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
06-008-02,"--- ACTING DEPUTY CHIEF PATRICIA FERGUSON, Sworn:",06-008-04,8,4,2,section_header,"ACTING DEPUTY CHIEF PATRICIA FERGUSON, Sworn",NA,NA
06-008-03,--- EXAMINATION IN-CHIEF BY MR. FRANK AU:,06-008-05,8,5,3,section_header,EXAMINATION IN-CHIEF BY MR. FRANK AU,NA,NA
06-008-04,"Good morning, Deputy Chief.",06-008-06,8,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-05,Good morning. It's actually Acting Deputy Chief.,06-008-07,8,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-008-07,Acting Deputy Chief. We met in the summer when you attended an interview with the Commission.,06-008-09,8,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-09,"Yes, I recall.",06-008-11,8,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-008-11,"And after that interview, we prepared a summary for you to review?",06-008-13,8,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-13,Yes.,06-008-15,8,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-008-14,And I understand that you've adopted the contents of that summary?,06-008-16,8,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-16,"Yes, I have.",06-008-18,8,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-008-18,Is there any corrections that you'd like to make to that summary?,06-008-20,8,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-20,"No, none.",06-008-22,8,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-008-21,"Commissioner, will that be the evidence, then?",06-008-23,8,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-23,(Inaudible response),06-008-25,8,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
06-008-24,"Now, I'll just call you Deputy Chief for short.",06-008-26,8,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-008-26,"Just for the record, maybe do the number.",06-008-28,8,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
06-008-28,"Oh the -- yes. It's WTS00000 -- sorry, WTS00000023. Now, Deputy Chief, during the Freedom Convoy protests back in January and February, you were the executive responsible for Community Policing.",06-008-30,8,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-05,That's correct.,06-009-07,9,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-009-07,"And in that role, you supervised the Specialized Policing Directorate.",06-009-09,9,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-09,"Yes, I did.",06-009-11,9,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-009-11,"And that directorate includes the Special Events Unit, which was responsible for planning before the arrival of the convoy.",06-009-13,9,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-14,That's correct.,06-009-16,9,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-009-16,"And just to get a sense of the top executive level at the Ottawa Police Service, at the time at the top there was the former Chief Sloly?",06-009-18,9,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-19,Yes.,06-009-21,9,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-009-20,And then he was assisted by two Deputy Chiefs.,06-009-22,9,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-22,That's right.,06-009-24,9,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-009-24,And you were one of those?,06-009-26,9,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-25,Yes.,06-009-27,9,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-009-26,And the other -- who was the other Deputy Chief?,06-009-28,9,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-009-28,Deputy Chief Steven Bell.,06-009-30,9,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-010-02,And he's now the Interim Chief of the Ottawa Police Service.,06-010-04,10,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-010-04,"Yes, he is.",06-010-06,10,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-010-06,"What portfolio was he responsible for back in January last -- well, last winter?",06-010-08,10,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-010-08,"We refer to it as the Three I's, Information, Intelligence, and Investigations.",06-010-10,10,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-010-11,"So whereas you had strategic oversight over planning as part of the Community Policing, Deputy Chief had strategic oversight over Intelligence?",06-010-13,10,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-010-14,That's right.,06-010-16,10,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-010-16,"Now, you've told us during our interview that you first learned about the Freedom Convoy, the fact that they were travelling to Ottawa, at -- during the week of January 17th; is that right?",06-010-18,10,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-010-20,That's correct.,06-010-22,10,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-010-22,"And yesterday, the Commission heard evidence that the OPP started sharing Intelligence reports related to the Freedom Convoy with the OPS as early as January 13th.",06-010-24,10,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-010-26,That's my understanding.,06-010-28,10,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-010-28,So I want to explore with you the extent to which that intelligence was shared within the OPS.,06-010-30,10,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-011-02,"So the initial sharing of that report went to our Intelligence Section, or our Intelligence Superintendent. And I should lay the groundwork in that in January of 2022, so January 3rd, a number of our senior officers changed portfolios. So the person who received that was Superintendent Rob Drummond; however, he had moved portfolios at that point in time. I do know it was shared with him, with our Special Events Section, and with former Chief Sloly.",06-011-04,11,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-011-11,And when did you first learn about those Hendon reports?,06-011-13,11,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-011-13,I believe the first one that I was privy to and actually received was on the 27th of January ---,06-011-15,11,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-011-16,Okay.,06-011-18,11,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-011-17,"--- the 28th of January, in and around then, so after the convoy was well underway.",06-011-19,11,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-011-20,"Can I call up document Number OPS00014479? If we go to page 26. Now, Deputy Chief, so this is your notes. There's some reference, I believe, to February the 1st. So during the interview we had in the summer, I believe you said that the first time you learned about Project Hendon was after the arrival of the convoy. Do you recall that?",06-011-22,11,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-011-27,"So I would have received it on the 27th or 28th, but those were hectic times. So I can't say for sure that I actually saw the report at that point in time, I just know that's when it landed in my email inbox. So I -- my recollection was, as I mentioned when I spoke to you in the summertime, I had not been aware that this project was underway with the OPP.",06-011-29,11,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-012-06,"Okay. And if you received the report as of the 27th, what did you do with it since you first learned about it?",06-012-08,12,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-012-09,"I don't recall. I expect I probably would've seen it at some point in time in my inbox, but it was a chaotic time so many things were going on.",06-012-11,12,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-012-13,"Now, you had your team started planning for Project -- started planning for the arrival of the convoy sometime before the 27th. Do you know the extent to which they were privy to those Intelligence information?",06-012-15,12,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-012-17,"The Special Events Planning Team, I can't say. I believe that our Intelligence -- some of our Intelligence officers would have seen it prior to the convoy arriving, but I don't know the exact date of that. And my role was really at the strategic level, so the plans were being developed, and I -- you know, they -- normally they're developed with Intelligence open source information, Police Liaison Team information.",06-012-19,12,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-012-25,"Tell us about the usual process for the OPS in planning for a major event, like these convoy protests. What's the expectations in terms of information- sharing as between the Intelligence Unit and the Planning Unit?",06-012-27,12,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-013-01,"It's generally fairly smooth. I would say that the bulk of the information for demonstrations prior to the convoy was not Intelligence-based, it was information, and so it was, you know, open source. Whether that is, you know, for an example, if we have a concert coming into town, the Special Events Unit will look at what kind of, you know, music it is, what kind of crowd it draws, they will speak to places where that band has played before, and they will develop a plan that is, you know, commensurate with what they've seen in other places. And so for the convoy, they did their usual where they looked to, you know determine as much as they could, reached out to other police services where the convoy was travelling through, getting information from them, trying to get an assessment or an idea of numbers that we were looking at and what kind of behaviour they were engaging in along the way in their cities. And up until point we were hearing that, you know, they were cooperative, they were providing lanes of traffic across the Prairies. And so our special events team was alive to those issues and continued to gather that right up until the day they came into town.",06-013-03,13,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-013-23,"Now, yesterday we heard from Superintendent Morris that the intelligence that was available strongly suggested a long-term event, meaning weeks, not days or a weekend. Did your planning team take that into account?",06-013-25,13,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-013-28,"I believe what our planning team did was assessed all of the information that they had, and perhaps there was some information saying that some factions of it would be staying for longer. I think what they did was they developed a plan commensurate to the experience that we’ve had for over two and a half decades in this city, as far as I know, on what demonstrations generally look like, how long they last, and the type of behaviour we see. And so I believe they planned taking into account all of that information and developed the plan that we had.",06-013-30,13,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-014-10,"Now, were there not signs that this protest was going to be different in the days or weeks leading up to the arrival?",06-014-12,14,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-014-13,"I believe what was fluctuating for us was the numbers, the actual volume of trucks. And as -- and the money that they were collecting. I think towards the last few days, we were seeing that there was a big spike in the GoFundMe money being raised, so that was different than most of the demonstrations that we see. Did that tell us specifically that they were planning on staying for a long time and that when they got here, they would engage in the behaviour that they did? It did not. And I think what we’ve learnt is that there’s a lot of misinformation, disinformation and false information surrounding this group, and so they were trying to assess as best they could, but they relied general on the experience that that seasoned planning team had.",06-014-15,14,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-014-27,"Now, let’s take a look at some of the documents that we know were available to your team. First of all, the initial plan that was developed by the OPS, that was written by Staff Sergeant Kevin Kennedy; right?",06-014-29,14,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-015-04,Yes.,06-015-06,15,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-015-05,And it was then approved by Inspector Lucas?,06-015-07,15,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-015-07,That’s right.,06-015-09,15,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-015-09,And they both reported to you; right?,06-015-11,15,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-015-11,"They reported to Superintendent Rehaume, and then to me, yes.",06-015-13,15,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-015-13,Right. They reported to you through Superintendent ---,06-015-15,15,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-015-15,Yes.,06-015-17,15,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-015-16,"So if we could call up, please, OPS00002878. So Deputy Chief, I’m showing you an email from Sergeant Sean Kay to Staff Sergeant Kennedy dated January the 21st. It was forwarded to you at the top, as you can see. We go down to the -- to the -- to page 4. At the top of page 4. You see that -- it’s written there that, “The goal of the convoy is to remain in Ottawa until the restrictions are repealed.” Right?",06-015-18,15,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-015-25,Yes.,06-015-27,15,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-015-26,And there’s no expectation at the time that those restrictions would be repealed any time soon.,06-015-28,15,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-015-28,No.,06-015-30,15,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-016-01,"So didn’t that suggest to your team that it was going to be a long-term event, not a weekend event?",06-016-03,16,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-016-04,"I think it suggested there was the potential for that. There were no guarantees, I don’t think, in the information that we had or the intelligence, even, to say that it was going to be here for the amount of time it was.",06-016-06,16,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-016-09,"All right. Let’s call up another document, OPS00002932. I expect this will be an email dated January the 24th from Sergeant Louis Carvalho, and it was forwarded to you. If we go to page 1 near the bottom. Sorry. Page 1. Maybe we go up. I’m looking for the reference where it says different groups now getting on board. (SHORT PAUSE)",06-016-11,16,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-016-18,"Do you see the cursor here, “Different groups now getting on board such as the farmers and right wing extremists calling for major disruptions.”",06-016-20,16,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-016-21,I do see that.,06-016-23,16,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-016-23,And what does that suggest to you?,06-016-25,16,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-016-24,"So it suggests that there’s -- there’s interest in this. A lot of times some of the information that we will look at are things like, you know, if there’s a Facebook live group and we’ll see that a whole lot of people “like” an event. And we’ve used that to sort of assess our level of staffing needed for an event, but it doesn’t always translate to actual numbers. And so when they say “getting on board”, that could be a number of different things. That could be that they are contributing it, that could be that they are supporting them. That could be that they’re standing on a highway overpass, you know, honking horns in regard to that.",06-016-26,16,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-017-08,"Now, the Commission heard evidence last Friday from a businesswoman, a Ms. Carrier. She’s a layperson and she said it was clear to her that the trucks wouldn’t be travelling all this way to Ottawa from the west to stay a day for a short protest. It was obvious to her. She didn’t have access to any police intelligence. Why wouldn’t it be obvious to someone who’s trained to analyze this kind of events?",06-017-10,17,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-017-16,"Well, I think we’re trained to analyze a lot of information, and so that was part of the information that formed the planning that was going on. But as I said, with this campaign there was a lot of information coming at us from different sources. Some sources are more reliable than others, and I think even the Hendon reports were -- left it quite open that this could be, you know, a prolonged event but then, in another sentence, indicated that they were expecting they would be leaving town by the end of the weekend or by the middle of the following week. So when we addressed the community preparing them for this, we said a prolonged event and, for us, the experience in that was over the three days, you know, of the weekend. So did we err in our assessment of this? Clearly, we did.",06-017-18,17,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-018-04,"Well, in addition to the Hendon reports, there were also other sources of information being provided to the City and to the OPS corroborating those intelligence reports such as the email from the Hotel Association suggesting that people were booking somewhere upwards of 30 days to stay in the hotels, lots of people doing that. Why wouldn’t that strongly suggest an event beyond the weekend?",06-018-06,18,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-018-13,"Well, we did work to track down some of those sources of information, and we were getting misinformation, I said, and disinformation. And I think that was one of those things that they weighed in assessment. We followed up with Steve Ball of the Hotel Association to determine just how many rooms had been booked, and over the course of the convoy, that piece of information came up on a number of occasions. And the reality was that our hotels were not able to be booked to capacity because they did not have the staff. We were still in the sixth wave of COVID and they were working at very limited capacity at that point in time.",06-018-15,18,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-018-25,"Now, the trucks started to arrive on Friday, the 28th; right? And you gave a media briefing on that day at 11:00 a.m., so let’s go to OPS00003851. So you see, Deputy Chief, that these are your speaking notes.",06-018-27,18,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-019-03,Yes.,06-019-05,19,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-019-04,"So if we go down a little bit, you said: “Over the last few days our team has been finalizing operational plans in anticipation of the demonstrations. Planning has involved coordination with our policing and intelligence partners at all levels of government and the Ottawa Police would like to thank them [and so on]. Information gathered continues to indicate this will be a large and significant event that is expected to last through the weekend.” There’s no mention that there was any expectation it would go beyond the weekend.",06-019-06,19,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-019-20,There was none.,06-019-22,19,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-019-22,Why was that?,06-019-24,19,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-019-23,"As I said, we weighed the information intelligence we had, and that was the plan that was developed based on what our best assessment of that was.",06-019-25,19,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-019-27,"Wouldn’t it have been helpful to notify the public, the business owners and the residents that, at the very least, there was a strong possibility of the event going beyond the weekend?",06-019-29,19,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-020-03,"Yes, it may well have been helpful.",06-020-05,20,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-020-05,"Now, you agree that the planning was premised entirely on the assumption that this was going to be a two-day event; right?",06-020-07,20,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-020-08,Yes.,06-020-10,20,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
06-020-09,"Commissioner, may I just ---",06-020-11,20,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. TOM CURRY,tom curry
06-020-10,Yes.,06-020-12,20,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
06-020-11,"--- raise one issue? I appreciate that Commission Counsel has control of the presentation of the evidence of the hearing, and also, that given the number of parties, each of us has a limited time with each of the witnesses called. May I ask through you that the witnesses -- and this is a good example -- be taken to the parts of the record that might balance the premise of some of the questions that we have heard so far. And I raise that because with this witness, we have 25 minutes. I know my friends have - - some of them have less, maybe some have more. It's not possible for us in the limited time that we have to put each of the pieces of information that might, for example, put into context the questions my friend Mr. Au has raised so far about the premise of his question, a strong possibility that it was going to be longer. Well, there's evidence that it was going to be a weekend, and we can draw it out, but I would be grateful if I could raise through you that the Commission's time with the witnesses be perhaps more balanced in presenting the information that in this case Deputy Chief Ferguson had at the time rather than counting on her to remember all of it. Thank you.",06-020-13,20,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. TOM CURRY,tom curry
06-021-03,"Okay. Well, I think the - - certainly you're correct in terms of the Commission is to bring out the evidence either way and to bring all of the facts to the public eye. And to the degree there is material that goes the other way, I'm sure Commission Counsel will refer to it, and if they don't, I'm sure you will, but I can assure you, our objective in this hearing is to provide the public with all of the information, pro and con, of course, as you point out. And can't guarantee we're always a hundred percent correct in what we do. We do the best we can. And, of course, you also know that there is always enough cross-examination time to equal the amount of time Commission takes. So in total, we hope that all of the different perspectives are brought out. And yesterday I think was a good example, where there was some very useful, I thought, information brought out by the various parties participating. So I certainly am grateful for the contribution of all the parties. So your question is noted, your concern is noted, and I'm sure Counsel will take it into account.",06-021-05,21,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
06-021-22,"Thank you, Commissioner.",06-021-24,21,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. TOM CURRY,tom curry
06-021-23,"Now when you spoke to us in August, you mentioned that the OPS had standard plans that it used for parades and other major events like Canada Day; right?",06-021-25,21,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
06-021-26,Yes.,06-021-28,21,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,ACTING DEPUTY CHIEF PATRICIA FERGUSON,acting deputy chief patricia ferguson
