interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
19-007-24,"Good morning, Superintendent Earley.",19-007-25,7,25,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-007-26,Good morning.,19-007-27,7,27,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-007-27,It’s good to see you again.,19-007-28,7,28,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-007-28,Thank you. You as well.,19-007-29,7,29,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-008-01,So you attended an interview with me and my Commission colleagues back on the 9th of September?,19-008-03,8,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-008-03,"Yes, I did.",19-008-05,8,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-008-04,"And a summary of that interview was prepared afterwards. I understand that you recently had an opportunity to review that summary, and there's some corrections you’d like to make.",19-008-06,8,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-008-08,Yes.,19-008-10,8,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-008-09,So if we can bring up that document; it’s WTS00000022. (SHORT PAUSE),19-008-11,8,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-008-12,"If we go to page 13. So I understand there are two corrections you’d like to make on this page, and the first correction is at the first paragraph; am I right?",19-008-14,8,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-008-16,"No, it’s actually just the third paragraph, in regards to decision-making. I just wanted to make it clear that ultimate decisions in regards to the Operation Plan were mine.",19-008-18,8,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-008-20,"Okay. The third paragraph that starts with, “Following this call,” right?",19-008-22,8,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-008-22,Yes.,19-008-24,8,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-008-23,So tell us what exactly you want changed.,19-008-25,8,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-008-25,There is a sentence there that indicates the direction came from the Commissioner and Deputy Commissioner Harkins. That is incorrect; the decision to move forward was mine.,19-008-27,8,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-01,"Okay. So that sentence that starts with, “She informed them that the change in direction came from Commissioner Carrique and Deputy Commissions Harkins.” Should be deleted, right?",19-009-03,9,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-05,That’s correct.,19-009-07,9,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-06,"And I understand that the first sentence that reads currently, “Following this call, at 7:06 p.m., Superintendent Earley advised her command table that they should proceed,” you want that revised as, “advised her command table that she had decided that they would proceed”; am I right?",19-009-08,9,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-11,That’s correct.,19-009-13,9,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-12,So I thought there was another change you wanted to make to the first paragraph; no?,19-009-14,9,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-14,No.,19-009-16,9,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-15,Okay. All right.,19-009-17,9,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-16,Thank you.,19-009-18,9,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-17,So is there any other corrections you’d like to make?,19-009-19,9,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-19,No.,19-009-21,9,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-20,"Okay. So we’ll have those corrections made and this will be entered into evidence. Now, you’re a Superintendent with the Ontario Provincial Police?",19-009-22,9,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-24,That’s correct.,19-009-26,9,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-25,And how many years have you served with the OPP?,19-009-27,9,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-009-27,Twenty-eight (28) years now.,19-009-29,9,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-009-28,Did you start your policing career with the OPP?,19-009-30,9,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-02,"I did, yes.",19-010-04,10,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-03,"And back in January when the Freedom Convoy events began, you were a Strategic Commander for the West Region.",19-010-05,10,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-06,"Yes, that’s correct.",19-010-08,10,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-07,What areas were covered by the West Region?,19-010-09,10,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-09,"West Region is basically Collingwood all the way down to Windsor, all the municipalities in that area that do not have their own police service, is the responsibility of West Region OPP.",19-010-11,10,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-13,And how many superintendents were there for that region?,19-010-15,10,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-15,There’s three Superintendents.,19-010-17,10,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-17,Who are the other two?,19-010-19,10,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-18,"At the time it was Supt. Frankie Campisi, and Supt. Lisa Darling.",19-010-20,10,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-20,Okay. And do all three of you report to a Chief Superintendent?,19-010-22,10,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-22,"Yes, that’s correct.",19-010-24,10,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-23,Who was that in January?,19-010-25,10,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-24,It is C/Supt. Dwight Thib.,19-010-26,10,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-010-25,"Okay. And as a Superintendent of the West Region, what were your responsibilities back in January of this year?",19-010-27,10,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-010-28,"As part of my responsibilities, I support four of the 13 detachments that we have in West Region; and, also, I support the Operational Support Inspector, and take on the role of Strategic Commander.",19-010-30,10,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-011-04,Okay. And at that time were you based in London?,19-011-06,11,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-011-06,That’s correct.,19-011-08,11,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-011-07,"And I understand that on the 9th of February, you assumed a new role when D/Comm. Harkins appointed you as the Critical Incident Commander in Windsor.",19-011-09,11,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-011-10,That’s correct. I received a call from D/Comm. Harkins on the night of February 9th.,19-011-12,11,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-011-12,And we heard from D/Chief Crowley yesterday from the Windsor Police Service that you established the joint or unified command with the Windsor Police Service that oversaw all the successful resolution of the blockade in Windsor.,19-011-14,11,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-011-17,That’s correct.,19-011-19,11,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-011-18,So we’ll come to those events a bit later.,19-011-20,11,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-011-20,Okay.,19-011-22,11,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-011-21,But I want to start by asking you about your training and experience that qualified you to take on those roles in January and February. Let’s begin with your background with the Incident Command system. What kind of training have you received?,19-011-23,11,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-011-27,"I have been a crisis negotiator for 13 years of my career, and crisis negotiators are used quite often in incidents, so I had experience that way. I am an Incident Commander as well as of 2012, and then in 2017, I was trained to become a Critical Incident Commander.",19-011-29,11,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-012-04,"And in terms of the courses that you had to attend before you assumed those roles, tell us about that, too.",19-012-06,12,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-012-07,"The Critical Incident Commander is a four-week course where you receive training in regards to larger incidents; how to manage them, communication, the execution, the options. You hear several different presentations from your subject matter experts, which include our Emergency Response Team.",19-012-09,12,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-012-13,Could I ask you ---,19-012-15,12,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
19-012-14,To slow down?,19-012-16,12,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-012-15,"--- to go a little slower for the interpreters, please?",19-012-17,12,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
19-012-17,"Sure. My apologies. Subject matter experts, that would include crisis negotiators, our Emergency Response Team, our Tactical Rescue Unit, our canine units, all options that would be used in a critical incident.",19-012-19,12,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-012-22,And which institution offer that course?,19-012-24,12,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-012-24,It’s through the OPP.,19-012-26,12,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-012-25,And what year did you complete those ---,19-012-27,12,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-012-27,Two thousand and seventeen (2017).,19-012-29,12,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-01,Were there different levels of training for an Incident Commander or Critical Incident Commander?,19-013-03,13,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-013-04,"The Critical Incident Commander with the OPP is somewhat the highest at this point, ---",19-013-06,13,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-07,Okay.,19-013-09,13,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-013-08,--- as far as the training.,19-013-10,13,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-09,And I understand you met some colleagues that you worked with ultimately when you were deployed to Windsor in February.,19-013-11,13,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-013-12,"Yes, that’s correct. I took the Critical Incident Command course with now Interim Chief Jason Bellaire of Windsor Police.",19-013-14,13,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-15,"And now you also took on some leadership training more recently. Tell us about that, too.",19-013-17,13,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-013-17,"I was fortunate enough to complete the Canadian Police College Executive Leadership in Policing course, which is a year course. And I also finished the Rotman Leadership Course just in the fall of 2021.",19-013-19,13,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-21,And you met another colleague who was to work in the Windsor Incident Command; right?,19-013-23,13,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-013-23,That’s correct.,19-013-25,13,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-24,Who was that?,19-013-26,13,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-013-25,Inspector Karel DeGraaf and I completed the Rotman course together.,19-013-27,13,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-013-27,"Okay. And isn’t it true that you not only attended those courses and you had experience as an Incident Commander and Critical Incident Commander, you also taught courses in that regard?",19-013-29,13,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-014-03,"Yes, I have debriefed different calls on the Incident Command course as well as the Critical Incident Command course.",19-014-05,14,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-014-06,"Now, there are two frameworks that we’ve heard a little about that, as I understand from our interview, kind of guided you when you approached the situation in Windsor. One was the OPP framework for police preparedness for Indigenous Critical Incidents. For those of us who are not familiar with that framework, can you tell us -- give us a quick overview of what that is?",19-014-08,14,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-014-14,"It stresses the importance of communication and a tiered response, almost like a stepladder that you explore different options amongst -- during the incident to see what option would be best to safely resolve it. An important part of that policy is the fact, as I said, communication and also the introduction of our provincial liaison team. That’s part -- a key part of the framework as well.",19-014-16,14,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-014-22,"Okay. We’ll come to a little bit more about that. And the other framework is the CACP, or Canadian Association of Chief of Police, national framework. And you mentioned in our interview that that was consistent with the OPP critical policy. Tell us more about that.",19-014-24,14,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-014-28,That’s correct. It certainly highlights communication and the different tiered responses depending on the situation.,19-014-30,14,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-015-03,So were you familiar with both frameworks when you took on the role of Critical Incident Commander in February?,19-015-05,15,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-015-06,Yes.,19-015-08,15,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-015-07,"All right. Let’s turn now to -- before we get to your role as the Critical Incident Commander in February, I want to start with your role as the Strategic Commander for the West Region in January. So that was when you were still working out of London, Ontario.",19-015-09,15,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-015-13,Yes.,19-015-15,15,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-015-14,"And what -- you talked to us a little bit about your responsibilities as the Strategic Commander, but what, specifically, were your involvement with respect to the Freedom Convoy or the protests travelling through the west?",19-015-16,15,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-015-19,"We had -- at the time, we had numerous slow rolls and protests happening throughout our different municipalities. I had oversight on the events, worked with the Operational Support Inspector and each Detachment Commander to ensure that we had the proper resources to effectively look after the protests or slow rolls that were going through our municipalities.",19-015-21,15,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-015-26,"Now, when Commissioner Carrique testified at the hearing, he told us about a blockade on Highway 402 on or around February the 6th. Were you familiar with that incident?",19-015-28,15,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-016-02,"Yes, I was involved in that incident.",19-016-04,16,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-016-04,Tell us about your involvement.,19-016-06,16,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-016-05,"On February 6th, which was a Sunday, we became aware that the protestors had blocked the bridge, the Blue Water Bridge, in Lampton County. As a result, our Provincial Liaison Team as well as our frontline members were deployed to the area. Our Provincial Liaison Team were able to develop a rapport and a relationship with the protestors and, ultimately, there was a number of different trucks that weren’t able to cross the border at that time, and one of them ultimately was a friend of one of the protestors. And one of the truck drivers -- I believe it was livestock. He had some -- he was travelling with something that needed to be in a certain area by a certain time. PLT liaised with the ruck driver that was stuck and with the protestors and were able to work out the opening of the bridge, so that was a success. The bridge did reopen. We also learned around that time that that group or similar to that group of protestors were planning on doing a slow roll on Highway 402 that week. So we liaised with the organizers of the slow roll and -- to try to find out as much information as possible so that we could have the proper resources in place.",19-016-07,16,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-016-26,"So first with respect to the incident on the Blue Water Bridge, how long did it take to resolve that event?",19-016-28,16,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-017-01,"I’d have to make reference to my notes, but I know it was maybe two hours, at most two to three hours.",19-017-03,17,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-017-04,So it was really short.,19-017-06,17,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-017-05,Yes.,19-017-07,17,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-017-06,"And was Highway 402 the highway that led to Sarnia, the Blue Water Bridge?",19-017-08,17,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-017-08,That’s correct.,19-017-10,17,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-017-09,And would that be within the OPP jurisdiction of the police?,19-017-11,17,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-017-11,"Highway 402 is, correct.",19-017-13,17,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-017-12,"Okay. Now, you spoke about other slow roll events and we heard a little bit about that yesterday from Deputy Chief Crowley. What other protests or slow rolls were happening in the West Region around that time?",19-017-14,17,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-017-17,"If memory serves me, we almost had a slow roll in each municipality, but ones that I can recall specifically would be Essex County, Norfolk County, Brant County, South Bruce County, Huron County, so there was quite a few.",19-017-19,17,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-017-22,"And as the Strategic Commander at that time responsible for these events, what steps did you take to monitor the situation or to prepare for any further escalation of the events?",19-017-24,17,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-017-26,"Each event was specifically assigned to the Detachment Commander. He or she would then assign an Incident Commander to have oversight of the specific event happening in their area. They would also work with our Provincial Liaison Team to find out as much information from the protestors. And we would ensure, from a regional level, that they had the supports that they needed.",19-017-28,17,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-018-05,"Now, were you a recipient of the OPP Hendon Reports?",19-018-07,18,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-018-07,Yes.,19-018-09,18,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-018-08,And did you read them regularly?,19-018-10,18,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-018-09,"Yes, but I focused on the areas that were involving our municipalities.",19-018-11,18,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-018-11,"So turning now -- turning our attention now to Windsor, we heard yesterday that there was a Hendon Report on February the 4th that deals specifically with the potential blockade. So I could take you to that report. The document number is OPP00000825. If we go to page 6, please. If we go down -- so you see the second bullet says: “Commercial truck drivers and supporters may conduct slow rolls on roadways near the Ambassador Bridge over the next three days and may attempt to block bridge on February 7.” So this seems to be -- compared to the earlier reports, this seems to be more specific warning particular to the bridge and with a date. Do you remember if you received this report or read it at around that time?",19-018-13,18,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-018-28,I don’t recall.,19-018-30,18,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-019-01,"Okay. And do you know what actions, if any, were taken by the OPP to mitigate that risk?",19-019-03,19,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-019-03,"I can speak to February 7th. That’s when I became aware through Superintendent Crowley, now Interim Deputy Chief, that the bridge had been blocked. I received an email from him. I then had a conversation with him asking him what he needed, and at that time, he was looking for information in regards to what was available. I said basically whenever you needed ---",19-019-05,19,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-019-11,I think I know the one you’re referring to. Did you say February the 7th?,19-019-13,19,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-019-13,Seventh. That’s ---,19-019-15,19,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-019-14,"But before we get to that, I think there was another email earlier that you were copied on, so if I could take you to that earlier email?",19-019-16,19,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-019-17,Sure.,19-019-19,19,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-019-18,"I believe it’s dated February the 4th, and the document number is WPS000001880. So for context, I believe this is an email from Chief Superintendent Thib to ---",19-019-20,19,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-019-22,Okay.,19-019-24,19,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-019-23,"--- Deputy Chief Crowley, and you were copied on that. So you see the headings, “Windsor Slow Roll” ---",19-019-25,19,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-019-26,Yes.,19-019-28,19,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-019-27,--- “Bridge Protest”. So you weren’t the direct recipient but you were copied on this.,19-019-29,19,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
19-020-02,Yes.,19-020-04,20,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,SUPT. DANA EARLEY,supt. dana earley
19-020-03,"And so in this email, Chief Thib talked about the prospect. So if we go to the second line, he said, ""Should intel be received or actioned by demonstrators thinking to shut down the Ambassador Bridge, don't hesitate to reach out for joint systems."" (As read)",19-020-05,20,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
