interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
10-011-14,Yes.,10-011-16,11,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-011-15,"So that would be on the 12th. And on the same day, if we go to a different set of notes -- actually, same set of note, if we go to page 12, please, next page? At 12:33 we see a notation -- sorry, 12:35, the next page. Go down. So there is another conversation between you and Lue. This is from you to Lue, ""Once I have legal approval will send it to you with main action plan and objectives. See how you can fit this into a plan."" Tell us what this is all about.",10-011-17,11,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-011-26,"So in this particular case, language is very important, and I understand that the word ""approval"" is in there. My ask regarding the work that I had established with the mission statement, the main action plan, the objectives, once again, I wanted some oversight from the legal section to ensure that there was no risk to the organization. So the approval, I wasn't looking for an actual sign-off approval. I was looking for their advice and recommendations if there should be any concerns identified with that, if that answers your question.",10-011-28,11,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-012-08,"Okay. Yes, it does. And I understand that later that day at around 3:10 p.m. there was a meeting between the OPS Command Team, including yourself and the former Chief, with other members of the Integrated Planning Group; am I right?",10-012-10,12,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-012-13,That's correct.,10-012-15,12,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-012-14,"So let's talk about that meeting. If we go to your interview summary, at page 16, you see the paragraph starting with, ""Following that call, Superintendent Bernier participated in a 3:09 p.m. call with Chief Sloly, Deputy Chief Bell, Acting Deputy Chief Ferguson, OPS general counsel Ms. Huneault, and RCMP and OPP members of the Integrated Planning Team. At the start of the call, Chief Sloly discussed the role of PLT. He demanded that OPP send its PLT program lead, Inspector Marcel Beaudin [-- who we heard from yesterday --] to sit on the IECT. Superintendent Bernier had already informed Chief Sloly that OPP PLT officer Giselle Walker would be serving as PLT representative on IECT, and Inspector Springer ultimately [appear] Chief Sloly by dialing...""",10-012-16,12,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-013-07,Appeased.,10-013-09,13,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),COMMISSIONER ROULEAU,commissioner rouleau
10-013-08,Sorry?,10-013-10,13,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-013-09,Appeased.,10-013-11,13,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),COMMISSIONER ROULEAU,commissioner rouleau
10-013-10,"Appeased. I'm sorry. ""...Inspector Spring ultimately appeased Chief Sloly by dialing Inspector Beaudin into the call. Chief Sloly next asked if OPS had integrated its PLT strategy with public order planning, and Superintendent Bernier reminded him that both POU and PLT were members of the IECT."" Now is that accurate?",10-013-12,13,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-013-20,That is accurate.,10-013-22,13,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-013-21,What is the IECT again?,10-013-23,13,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-013-22,It's the Integrated Event Command Table.,10-013-24,13,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-013-24,Okay.,10-013-26,13,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-013-25,And that represents that organizational chart that represents who's sitting at that table.,10-013-27,13,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-013-28,The one that we saw on the screen yesterday?,10-013-30,13,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-014-02,Correct.,10-014-04,14,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-014-03,"So the next paragraph, ""As the meeting progressed, Superintendent Bernier repeatedly asserted his autonomy as Event Commander and attempted to limit Chief Sloly's interference with that role."" What kind of interference were you getting?",10-014-05,14,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-014-10,"I may need to refer to my notes for specifics if you're looking for specifics, but he was starting to direct more operational and tactical level decision making, and I just -- I could appreciate where everyone was at. We were evolving into this new state. We're trying to do a reset. There's a lot of people who were in a particular frame of mind at that particular time. And I just wanted to reassure and instill confidence in everybody that I did have it at hand and to trust what I was going to be doing and what I was going to be putting into place.",10-014-12,14,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-014-20,"Right. Now if we keep reading, ""For instance, when Chief Sloly attempted to establish timelines for immediate action within the next 24 to 48 hours, Superintendent Bernier responded that he was working with Chief Superintendent Pardy and Superintendent Lue to develop a plan and that they would implement the plan once it was finalized.” Was that the nature -- general nature of the interference?",10-014-22,14,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-015-04,"Yes. And it’s also a part of a bit of a -- I guess an education piece to say that I am using the resources that are available to me from the RCMP and the OPP to integrate to use that planning cell to support me. And we have a bit of work to do. We can’t start establishing timelines just yet because we’re at the infancy sage of that. I understood the importance of proceeding quickly, but we had to make sure that we followed the proper processes.",10-015-06,15,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),ACTING SUPT. MARCEL BEAUDIN,acting supt. marcel beaudin
10-015-14,Right. And the proper process was for the event commander to develop that plan and to ensure that everything worked well in the overall context.,10-015-16,15,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-015-17,Correct.,10-015-19,15,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-015-18,"So we keep reading: “Later in the meeting, RCMP Sgt. Darwin Tetreault presented his thoughts on strategies to take to address the situation downtown. When Chief Sloly asked Sgt. Tetreault to send document on his proposal, Supt. Bernier interjected and informed Chief Sloly that he had created an IECT and had the people he needed to develop a plan.” Now, does that accurately reflect what went on at that meeting?",10-015-20,15,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-016-02,That is accurate.,10-016-04,16,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-016-03,"And it ended with the last paragraph: “Supt. Bernier also observed that Chief Sloly was tense with his OPS command team during the 3:09 p.m. call. He noted he had not observed this behaviour by previous OPS Chiefs.” Could you explain that, please?",10-016-05,16,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-016-11,"Once again, the situation that we were in, it had been a long, drawn-out period where, obviously, people had been stretched to their limits. I don’t think Ottawa Police has ever been in a situation like this, so everyone was pushed to their limits. There also was probably an appreciation that we’re dealing with outside agencies coming in and starting to propose how we’re going to resolve this. That could be probably very strenuous on a Chief. Yes, there was tension on that call. Can I say specifically what happened? I was pretty much very focused on what I needed to do and I had to stay focused on that. No different in my -- the final statement in that -- final sentence in the previous paragraph. I was reasserting my autonomy again by -- with Sergeant Tetreault proposing something. It may be very valid and very good, but in due time I will process that piece of information and with the Integrated Command Table make a decision as to what will be decided on as far as moving forward.",10-016-13,16,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-017-02,"Now, you told us yesterday that you’ve served over 28 years with the Ottawa Police Service.",10-017-04,17,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-017-04,That’s correct.,10-017-06,17,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-017-05,And what you’re saying here is that you had not seen this behaviour under any previous Chiefs.,10-017-07,17,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-017-07,I had not witnessed with any of the previous Chiefs that we’ve had at the Ottawa Police.,10-017-09,17,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-017-09,"And by “this behaviour”, what were you referring to?",10-017-11,17,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-017-11,The level of involvement and direction at the lower operational and tactical levels. And I have not witnessed perhaps the intensity or the behaviours that Chief Sloly was showing amongst the command team.,10-017-13,17,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-017-15,"Now, this was a meeting attended by many, and there were different sets of notes made by different people. And in fairness, I want to put to you other - - another set of notes taken by someone else. This is OPS00010638. Do you know anyone by the name of Vicky Nelson?",10-017-17,17,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-017-21,Yes.,10-017-23,17,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-017-22,Who is Vicky?,10-017-24,17,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-017-23,She’s in Legal Services at the Ottawa Police.,10-017-25,17,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-017-25,"Okay. So it appears that these may be her notes. So if we can call up this document and go to page 6, please. Can we make it larger? I’m looking for -- can we go down? Right. So you see that these are notes of that meeting, and do you see the part where it says -- talks about PLT? “PLT Team is here for you, 100% committed. Key messaging is going out to all members. Review of presentation - PLT.” And earlier, you see a reference to Sergeant Darwin Tetreault presenting, so it appears to be describing the same meeting. But then we have the notation: “Chief good with everything so far. Is unified command under OPS or OPP It is OPS.” Do you remember this part of the exchange?",10-017-27,17,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-018-18,"Not particularly, but I could speak to its -- like it’s the improper term being used. If there’s one service that’s in the lead, then it’s an integrated command. If there’s multiple services that have come together to share the command, that’s a unified command.",10-018-20,18,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-018-24,"Okay. But what about the comment that “Chief good with everything so far”? It says -- I think there’s a typo, but I take it the word means “everything”?",10-018-26,18,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-018-27,"My recollection is when I did assert myself and essentially saying that I’ve got this and this is what we’re doing and this is how we’re going to be operating, I got the sense from the Chief that he was okay with that.",10-018-29,18,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-019-04,"All right. If we go further down to the next page, do you see the -- at the top: “Chief gave the approval 2 weeks ago. Need to get going on this. Tetreault it will work, we are doing this with the full confidence in your team. Let’s implement the plan.” Do you know what was being talked about here?",10-019-06,19,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-019-13,"Once again, this is stepping outside the boundaries of regular Incident Command where there’s things that were taking place when I was not in the position that I was in that I’m not privy to and that I would not be able to speak to, but obviously there were other things going on behind the scenes that they would be referring to. They’ll need to speak to those pieces.",10-019-15,19,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-019-20,So do I understand your position is that this is not part of that meeting that you were -- you were at?,10-019-22,19,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-019-23,"Oh, it would be part of the meeting, but the content of what they’re talking about, about “Chief gave approval 2 weeks ago”, “Need to get going on this”, it looks like by these notes -- and they’re obviously not my notes -- that Tetreault -- Sergeant Darwin Tetreault was saying that it will work. “Let’s implement the plan.” I don’t know who is saying that. That’s not me.",10-019-25,19,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-020-02,So you’re not clear as to what approval was given “2 weeks ago”.,10-020-04,20,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-020-04,Correct.,10-020-06,20,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-020-05,"All right. Now, we’ve heard from Chief Pardy from the OPP that there was agreement on the 13th that the -- that the plan was now approved. And I want to take you to your notes, OPS00010635, at page 20. So at 1551, this seems to be a conversation between you and Chief Pardy, and you told him at around this time: “No issues with plan. Can find overall execution piece.” I’m not sure of the next word. Do you know?",10-020-07,20,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-020-16,Heavy.,10-020-18,20,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-020-17,“Heavy PLT negotiations reducing footprint.” So do you -- do I understand correctly that around this time you spoke to Chief Pardy and told him that no issue with the plan?,10-020-19,20,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-020-22,"So if I can put everything into context with this, the Integrated Planning Cell, based on the information that they had, the conversations that we had had with the mission statement, main action plan and that overall phased approach had been discussed. I was very appreciative that we had that Integrated Planning Cell with some very experienced plan writers to be able to create a document very quickly, but there needs to be an appreciation that, although the overall strategy’s going to be a heavy PLT negotiations and communication piece, we have to prepare right now and start putting all the pieces together for a Public Order action if that was not successful. So in this comment that I make that the overall execution piece is missing, it’s a fair statement and it’s not any criticism on Phil Lue or C/Supt. Carson Pardy just because we had just put this team together and there was a lot of discussions that need to take place between all the people at the table, whether it be investigations from an authority standpoint, public order to what they need and propose as possible action plans, what this PLT need to do in the meantime to hopefully negotiate and communicate them out of the area. There’s a lot of pieces that -- but I really wanted to work towards a meaningful execution piece that’s going to layout, from start to finish, how we were going to return Ottawa to a normal state.",10-020-24,20,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-021-19,"Right. So we scroll down a little. After you said that to Pardy, he said: “this is coming next - commanders intent” And you said: “Good w approving plan w some minor changes”",10-021-21,21,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-021-25,Correct.,10-021-27,21,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-021-26,So was that where it was left that afternoon?,10-021-28,21,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-021-28,"That is correct. We -- my conversation with C/Supt. Pardy, we were very much aligned. He understood that although there may have been some planning and discussion with Darwin Tetreault, that he understood and appreciated that we were taking a pretty larger wholesome approach to this and that they will be supporting us moving on to building out that execution. So the plan that we agreed upon is how we are now going to be integrating everything moving forward, and that was going to be the concept of operation and the framework that we were going to be operating under.",10-021-30,21,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-022-11,"And just so we’re clear which plan we’re talking about, can we go to OPP00001851? So the title is “Convoy for Freedom Ottawa Integrated Mobilization Operational Plan”. Can we scroll down a little? Next page. So it’s stated “DOCUMENT VERSION” February 13, and “PLAN WRITTEN BY” and then there’s some -- here are the components of the group. It was signed by Chief Pardy, it appears, on the 12th. Is this the plan that we’re talking about?",10-022-13,22,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-022-21,That is correct.,10-022-23,22,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-022-22,"Okay. I want to ask you now about the former chief’s perspective on this plan as compared to the earlier plan that we saw yesterday, the one labeled 3.0, I believe, dated February the 9th. What -- how did you view these two plans? Or if they are different at all?",10-022-24,22,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-022-27,"So the difference -- the main difference between the two, with the 3.0 plan, at the time that was developed under the event commander of command of Supt. Patterson, I am not aware that there was any sign off approval on the document that that document was adopted. The difference between the two is that this document is under the event commander, has the approval on this document, as we are adopting this.",10-022-29,22,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-023-07,"Right. Now, you told us about the mission statement that you drafted on the 11th. Was that now reflected under this plan?",10-023-09,23,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-023-10,"Yes, it was.",10-023-12,23,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-023-11,"There are other differences too that I -- we don’t have time to get into, but in terms of the former chief’s perspective, you told us the following during our interview. Can we go to page 20? Sorry, page 20 of the interview summary. You see the paragraph that starts with “On February 14th”? If we go down to about the sixth line? Sorry, no, I mean at the same paragraph. So do you see the part that starts with -- so about the third word in, a few lines from the top. “Superintendent Bernier also observed that Chief Sloly was happy with the February 9 Plan, and that it may have been challenging for him to accept the February 13 Plan because it through the February 9 Plan out the window.” What did you mean by that?",10-023-13,23,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-024-02,"Probably speaking a little bit freely, with terms of “out the window”. The sense is is that Chief Sloly gave the direction of building that February 9th plan. So as a Chief, I would imagine this was very difficult, to have another organization come and develop a new plan. I am not fully aware of the Integrated Planning Teams use of the February 9th. They may have been aware of it, used it, took portions of it, and adopted it into their plan, which is completely fine, because at the end of the day, the plan that I approved for the integration piece was that 13th of February plan. But I think the Chief was challenged with, “Why was my plan not used?” And that’s what I’m referring to.",10-024-04,24,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-024-14,"So when we think of the February 9th plan and the February 13th plan, what’s the best way to describe them? Should we consider the February 13th plan as an evolved version of the February 9th plan or would you characterize them as different plans?",10-024-16,24,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
10-024-19,I would characterize them as different plans?,10-024-21,24,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),SUPT. ROBERT BERNIER,supt. robert bernier
10-024-21,Why?,10-024-23,24,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU (Cont'd),MR. FRANK AU,frank au
