interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
25-012-16,"Thank you. And with that introduction, perhaps, Ms. Jacques, you could describe your responsibilities in the Department of Finance.",25-012-18,12,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-012-19,"Yes. I'm Isabelle Jacques. I'm the Assistant Deputy Minister responsible for the financial sector policy. We're responsible for the development of policy in the financial sector, as I mentioned. In my team, I have five directorate, five divisions. Two of them were involved in the work that we did for the Economic Order. The first one was the Financial Crime and Security Division. The second one was the Financial Institution Division. So we are involved in a number of policy work. And in this case, we worked on both the Proceeds of Crime (Money Laundering and Terrorist Financing Act and also did work with respect to potential amendments to the Bank Act that made their way into the Emergency Order.",25-012-21,12,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,ADM ISABELLE JACQUES,adm. isabelle jacques
25-013-05,"Just so that I can make sure it's clear to the people observing who aren't as familiar with all of these process as some of us have become so far, is it correct to say, Ms. Jacques, that you and the people who work with you in your section were primarily responsible for developing the legislative instruments and then particularly the Emergency Economic Measures Order that we will end up talking about today?",25-013-07,13,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-013-13,That is accurate.,25-013-15,13,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,ADM ISABELLE JACQUES,adm. isabelle jacques
25-013-14,"Thank you. Mr. Mendes, could you describe your role?",25-013-16,13,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-013-16,"Yes, I'm Assistant Deputy Minister for Economic Policy in the Department of Finance. I report to Mr. Sabia. My branch is divided into two divisions. The first division focusses on assessing the current state of the economy, monitoring the evolution of the economy in the near term, and assessing the economic outlook. That was the division that was involved in assessing the economic impact of the blockades. The second division focusses more on longer term research and analysis of structural issues and policy issues affecting the Canadian economy.",25-013-18,13,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,ADM RHYS MENDES,adm. rhys mendes
25-013-27,"Thank you very much. And I think we'll probably find that most of Ms. Shuhaibar's questions will be directed to you, but if you have something to contribute to the questions I ask, please feel free to do so. If I could begin by asking you, beginning at the beginning chronologically, when, from the Department of Finance's point of view, the convoy and protest events that we've been talking about in this Commission first came on the horizon as an issue for the Department of Finance?",25-013-29,13,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-014-08,"We, as a standard practice, review on a real-time basis, events that we believe that are occurring that can have a meaningful impact on the Canadian economy. That's a core part of what Rhys's group does. So this issue came on our radar screen, I would say, sort of late January as events were unfolding and there were the beginnings of blockades at the Canada/U.S. border. So let me just back up a little bit from that and explain why this became such a focus of concern on our part. There are two, I think, quite important things playing out in the background here. First, as you'll recall, at the time, there was a great deal of speculation, and indeed in retrospect, Russia's invasion of Ukraine was imminent, and that was something that we were very focussed on and very concerned about the economic consequences that that would have globally and the therefore spillover consequences that that would have for Canada. And then second, because it was late January and February in the usual budget cycle, we were fully engaged in the preparation of what became the April '22 budget of the Government of Canada. And as you know, budget making is a lot about understanding what the next period of time looked like for the Canadian economy. And this is, I think, important in understanding the origins of our concerns. So if you'll recall, January/February of '22, our economy was just exiting from all of the COVID lockdowns. And we were very concerned about the extent of that recovery, the pace of that recovery, how fast we would recoup lost output, how fast we would recoup lost jobs, because really, throughout the COVID crisis, one of the government's objectives had been to minimize any economic scarring, longer term scarring that would be the result of the COVID crisis. So that, given our focus on economic recovery and the pace of recovery, there were two or three things in the environment that we were especially concerned about. These are not necessarily new things. One, as everyone knows now, the extent of the damage to supply chains and the impact that that would have on the pace of recovery. Relatedly, the, at the time, incipient issue of inflation, something that was partly the result of the supply chains, but also, it likely would flow from events in Ukraine because of the sanctions, et cetera that would follow, and the impact on the energy markets, and how that would also flow through into inflation. So supply chain was an issue, inflation was an issue, and then third, so was the level of business investment, which is a chronic issue for Canada. So all of these things, and business investment, as you know, Commissioner, they -- business investment is very much something influenced by business confidence. So you take together all of these factors, and then these disruptions come along, and they obviously contribute to the extent of the concern that we have because the Canadian economy, in our view at the time, was at a very, very fragile moment. So that was one set of concerns and very significant concerns on our part and on the part of the government. Relatedly, particularly to the issue of business investment, playing again in the background of all of this activity was pretty big changes in what was going on in trading patterns in the world. Now, that sounds like an abstract idea, but it's actually not because the Americans at the time, with Build Back Better, with the rejigging of their own supply chains, of the tendency within the United States to want to have more resilience of supply chains, many of them anchored in the United States itself, that represented a very, very major challenge to Canada because of the degree of integration of our economy with the United States. Seventy-five (75) percent of our exports go into that market. So as a result of that, and we were doing work with the Americans at the time, for instance, with respect to the treatment of electric vehicles, something that was critical to the future of the automotive industry in Canada, there was a tendency in the United States to want to treat that as an America only issue. And then again, these disruptions come along and raise issues in the eyes of the United States and in the eyes of the U.S. administration, raise issues around the reliability of Canada as a trading partner. Significant issues. To the point where issues -- you know, I'm sure we'll end up discussing this -- where issues that rose to the level of President Biden and our Prime Minister in bilateral conversations. So these were very meaning -- very meaningful issues that arose in the Canada/U.S. relationship. So that too very much entered into our thinking here that if these border disruptions that we were experiencing at the time, if they were to continue for a period of time and became a more -- an even more significant threat to the American perception of Canada as a reliable trading partner, that that was something with very severe long-term consequences, not just for the Canadian automotive industry but for a whole range of industries that we export into the United States, but the automotive industry was the centre piece, at least at that time. So that was the backdrop of why this was on our radar screen and how it became increasingly important on our radar screen going forward.",25-014-10,14,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,DM MICHAEL SABIA,dm. michael sabia
25-017-17,"Now that was very helpful, including because it just cleared out about five pages of questions that I ---",25-017-19,17,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-017-20,So now I don't feel so bad about having talked so long.,25-017-22,17,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,DM MICHAEL SABIA,dm. michael sabia
25-017-22,"No, that's exactly what I was hoping you would talk about, and as a matter of fact, you said we might get into more detail about the specifics of how these events had an impact on your thinking about Canada's reputational concerns and trading concerns, so if you have more to say about that, please elaborate.",25-017-24,17,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-017-28,"No, I think for now that's probably all right. I mean, I think that sets the scene of why this was an issue for us. It had meaningful macroeconomic consequences for us in the near term, particularly given this point I’ve made about just the sensitivity, the specific moment we were at, from an economic point of view. I mean, this was a very, very delicate time, coming out of COVID. And I think, in retrospect, we’ve seen all that now; we’ve seen how it was easy to shut down an economy but very difficult to open it up again. And we were in the process of opening up the economy, as every other country in the world was, at this -- for pretty well, at the same time. So that was -- you know, it was a very, very sensitive, delicate moment, from our point of view. And then this broader issue with the United States. I mean, we were -- there was, you know -- the Governor of Michigan, was very active and very critical of what was happening; there were multiple comments in the public media from Members of Congress, from Michigan, and other states. There was concern within the American federal government within the White House, about this issue, hence my reference to a conversation between the Prime Minister and President Biden about this. I mean, this was -- you know, this was not -- how can I put this? This was not a second-tier issue in the Canada- US relationship; this was a first-tier issue. And, you know, we were subsequently able to negotiate an arrangement with the Americans on electric vehicles, but there was no doubt that this -- these disruptions coming when they did in that process brought with them the risk that we would not be able to get the North American treatment that we were eventually able to negotiate with the Americans with respect to electric vehicles. And as I said, electric vehicles are the future of the automotive industry. So if we had not succeeded in doing that, then the particular consequences of that for the central Canadian-based automotive industry would’ve been, you know, very, very serious. So I think probably I’ll leave it there.",25-017-30,17,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,DM MICHAEL SABIA,dm. michael sabia
25-019-09,"Okay. Thank you. And on that note, which I think is a good segue, I will hand the podium over to Ms. Shuhaibar, who will have some questions about the economic impacts that were of concern to the department, and how that played out. (SHORT PAUSE)",25-019-11,19,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. GORDON CAMERON,MR. GORDON CAMERON,gordon cameron
25-019-15,--- EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR:,25-019-17,19,17,15,section_header,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,NA,NA
25-019-16,"Good morning, good to see you again. For the record, I am Dahlia Shuhaibar.",25-019-18,19,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-019-18,"I would like to say it’s nice to see you and be there again, but that would be playing fast and loose with the truth.",25-019-20,19,20,18,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,DM MICHAEL SABIA,dm. michael sabia
25-019-21,"Well, here we are.",25-019-23,19,23,21,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-019-22,Here we are. Here we are.,25-019-24,19,24,22,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,DM MICHAEL SABIA,dm. michael sabia
25-019-23,"So I will be asking some questions about Finance’s work on assessing the economic impact of the blockade. And I think you’ve set the stage very well with sort of the less quantifiable impacts, and now we’re going to be looking at more of the quantifiable ones. And I’ll be directing these primarily to you, Mr. Mendes, but I, of course, welcome other panel member’s views. So, Mr. Mendes, I understand that your division produced two formal economic analyses on February 10th and 22nd, is that right?",25-019-25,19,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-020-05,"Yes. I mean, the second one was an updated version of the first, ---",25-020-07,20,7,5,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-020-07,Okay.,25-020-09,20,9,7,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-020-08,--- but yes.,25-020-10,20,10,8,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-020-09,And were these shared with Minister Freeland?,25-020-11,20,11,9,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-020-11,I shared them with Mr. Sabia. I -- you’d have to ask him beyond that.,25-020-13,20,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-020-13,"Mr. Sabia, did ---",25-020-15,20,15,13,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-020-14,Yes.,25-020-16,20,16,14,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,DM MICHAEL SABIA,dm. michael sabia
25-020-15,Yes. And do you know if she shared them with the Incident Response Group or with her Cabinet colleagues?,25-020-17,20,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-020-18,"Now I need some guidance, Cabinet confidences and stuff.",25-020-20,20,20,18,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,DM MICHAEL SABIA,dm. michael sabia
25-020-20,"Yeah, it’s fine. Inputs into Cabinet are fine; discussions with Cabinet ---",25-020-22,20,22,20,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DONNAREE NYGARD,donnaree nygard
25-020-22,"Yes, she did.",25-020-24,20,24,22,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,DM MICHAEL SABIA,dm. michael sabia
25-020-23,--- are not.,25-020-25,20,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DONNAREE NYGARD,donnaree nygard
25-020-24,"Yes, she did.",25-020-26,20,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,DM MICHAEL SABIA,dm. michael sabia
25-020-25,"Thank you. So I’ll be getting to these analyses momentarily, but first can you describe the kind of information that Finance was receiving from Transport Canada and other departments?",25-020-27,20,27,25,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-021-01,"Yeah, so I would say the principal source of information that we were receiving was from Transport Canada. There was information on the amount and type of trade that was disrupted, or potentially disrupted. And there was also Transport Canada’s analysis on the impacts of the trade disruptions on economic activity.",25-021-03,21,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-021-07,"So I’d like to pull that up, actually. So that’s PBCAN00000840. And this is the February 11th backgrounder I think you were referring to from Transport Canada. And this was shared with Finance, right?",25-021-09,21,9,7,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-021-12,"It was, yes.",25-021-14,21,14,12,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-021-13,"Yes. If we go to page 3, please. It sets out three macroeconomic scenarios on the impact of the closure of the bridge. And I appreciate that you didn’t produce this, but can you walk us through those scenarios?",25-021-15,21,15,13,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-021-18,"Well, as you said, I didn’t produce the specific scenarios, and we relied specifically in our quantitative work on the first scenario.",25-021-20,21,20,18,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-021-21,Okay.,25-021-23,21,23,21,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-021-22,"The first scenario really focuses on a shutdown in the automotive sector, that -- a shutdown in the automotive sector that is -- the logic of that, I believe, is really the just-in-time nature of inventory management in the automotive sector. So in the automotive sector, you know, a short disruption to transportation -- because it’s so integrated across the Canada-US border, a short disruption to transportation, even if there’s rerouting possible, can cause disruptions, because oftentimes trucks are making multiple trips back and forth between plants. And so just an added couple of hours can disrupt the timelines, cause drivers to time out, in terms of the amount of time they can safely and legally drive. So that’s why I think they focused on the ---",25-021-24,21,24,22,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-022-08,Sorry; can I interrupt for one quick second?,25-022-10,22,10,8,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-022-10,Yeah.,25-022-12,22,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-022-11,You mentioned just-in-time delivery; can you just explain that?,25-022-13,22,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-022-13,"So it’s a form of inventory management in which, in the case of an auto plant, the various parts that they need to produce the automobiles that they’re building at the plant come in literally just in time to be used in the production process, so they don’t store a stock of inventories to any great extent. So, really, even a 24-hour disruption to sort of the flow of these inputs can cause production to shut down, or at least be reduced.",25-022-15,22,15,13,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-022-21,Okay. Thank you. So the first scenario was about the auto sector shutting down ---,25-022-23,22,23,21,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-022-24,"Yeah, and it allowed for other sectors, I think they’d -- they assumed that they could largely mitigate the effects of the blockade and continue to operate fairly normally.",25-022-26,22,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-022-28,And I think that’s where Scenarios 2 and 3 come in?,25-022-30,22,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-023-02,"Yeah, so Scenarios 2 and 3 really focus on an escalation. So Scenario 2 expands to take account of other manufacturing sector -- other parts of the manufacturing sector, beyond automobiles. These sectors also rely a lot on trade across the Canada-US border. They are somewhat less reliant -- they tend to have more inventories in stock, and so they can continue for somewhat longer than the automobile sector before they face large shutdowns. So I sort of think of that second scenario as, you know, had the blockades continued, you could start to move into that second scenario. And then the third scenario is a case where really the -- it becomes very difficult to reroute, difficult or impossible to reroute around the blockades. And in that case, they -- the shutdowns become more widespread across the economy.",25-023-04,23,4,2,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-023-16,Okay. So there’s some emails produced to us from your team that suggest they thought Scenarios 2 and 3 were pretty unlikely. Did you have a view on that at the time?,25-023-18,23,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-023-20,"My recollection is that that - - those emails were around February 14th, and so that was after the situation at the Ambassador Bridge had been resolved. And so I think that there was a clear direction at that point, in terms of -- so I think that it was the additional information that they had ---",25-023-22,23,22,20,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-023-26,Right.,25-023-28,23,28,26,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-023-27,--- at that point that allowed them to have that view of Scenarios 2 and 3.,25-023-29,23,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-024-01,"Okay. And what about Scenario 1; did you think that was a likely scenario, or...?",25-024-03,24,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-024-03,"Scenario 1 we used as the basis for our main approach, in terms of thinking about the economic impact, so yes. I mean, I think Scenario 1, you know, didn’t play out perhaps exactly as it was modelled, but largely as it was modelled.",25-024-05,24,5,3,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-024-08,"Okay. So, I’d like to pull up the first analysis; it’s SSMCAN00000177. And so you said that you used this -- the backgrounder we just looked at as a starting point. But I understand this analysis differed in some ways. Can you expand on that?",25-024-10,24,10,8,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
25-024-14,So this is the February 10th ---,25-024-16,24,16,14,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,ADM RHYS MENDES,adm. rhys mendes
25-024-15,Yeah.,25-024-17,24,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. DAHLIA SHUHAIBAR,MS. DAHLIA SHUHAIBAR,dahlia shuhaibar
