interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
08-011-03,"That's correct. Towards the end of December, I was assigned into that area once I was -- before that I was temporarily in the CAO or Chief Administrative Officer role for a year due to a vacancy, and then in late December, I took over this portfolio and began to establish it with a new team.",08-011-05,11,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-09,So you took over in December 2021?,08-011-11,11,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-011-10,That's correct.,08-011-12,11,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-11,"And then in early January 2022, Superintendent Patterson took the lead of the Intelligence Unit?",08-011-13,11,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-011-13,That's correct.,08-011-15,11,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-14,And he reported to you?,08-011-16,11,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-011-15,"Yes, he did.",08-011-17,11,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-16,"And under him, you said, there are two inspectors; right?",08-011-18,11,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-011-18,Correct.,08-011-20,11,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-19,They would be on this chart. They're Inspector Cartwright and Inspector Bryden. When did they join the Intelligence Unit?,08-011-21,11,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-011-22,So Inspector Cartwright was in the Information Services Branch.,08-011-24,11,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-24,Right.,08-011-26,11,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-011-25,"Inspector Bryden was in the Intelligence Service Branch, and both of them started on January 1st as well.",08-011-27,11,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-011-28,"And how did those two branches interact with each other, the Intelligence and the Information branches?",08-011-30,11,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-012-03,"So that was something that we had identified and that Chief Sloly had identified as a need for us moving ahead was how Intelligence and Information work together. So we had a large project underway at that time which was around intelligence-led policing to look at how we most effectively gather, analyse, and share information through the organisation. So they work together very effectively, but the goal of the ILP project, as we named it, was actually to identify how we can refine that sharing of information even more to make sure the information we're bringing into the organisation is shared as broadly and effectively as it could be. We had been involved in that project for probably over a year, and I can say that there were steps and there were efficiencies and improvements that had been found in terms of information-sharing.",08-012-05,12,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-012-19,"Now, in the context of Incident Command, we've heard last week that the command system is structured by way of three levels: strategic, operational, and tactical. When it comes to the work of the Intelligence Unit, is that also the rough organisation?",08-012-21,12,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-012-24,Absolutely.,08-012-26,12,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-012-25,"So in that structure, you would be, I assume, at the top strategic level?",08-012-27,12,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-012-27,That's correct.,08-012-29,12,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-012-28,"And Inspector, sorry, Superintendent Patterson would be what?",08-012-30,12,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-013-02,"He would be in the operational area, and I would say Inspector Bryden would be moving from the operational to the tactical level.",08-013-04,13,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-013-05,"Right. And so inferring from this chart, did -- Inspector Bryden would report up to Superintendent Patterson, then?",08-013-07,13,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-013-08,"Yes, he did.",08-013-10,13,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-013-09,And they both report to you?,08-013-11,13,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-013-10,That's correct.,08-013-12,13,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-013-11,And -- okay. So let's first talk about that reporting process. How often would you receive an update or briefing from Superintendent Patterson.,08-013-13,13,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-013-14,Specifically around the issue we’re here to talk about or overall generally?,08-013-16,13,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-013-16,"So let’s turn our mind back to around January-February of this year. Now, we’ve heard from other people that Freedom Convoy-related events came into their radar at around mid- January, say January 13. So starting at around that time, I’m just trying to understand the frequency of briefings and meetings and so on.",08-013-18,13,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-013-23,"So we had regularly- scheduled biweekly meetings that we called “CTOM”, Crime, Traffic and Order Management meetings, that were run by the Information Branch and that were specifically designed to identify key areas of risk and our response to it within the organization. So that level and frequency of briefing to the entire Executive Command was on a biweekly basis as it related to -- as it related to overall issues. Specifically to the Freedom Convoy and the events around that, that was flagged, as you say, through a Hendon Report around January 13th. Superintendent Patterson and I began having discussions on it in and around the 20th and the briefings went to me in terms of the activities that they were taking, ensuring that the information was flowing would have been on a regular basis.",08-013-25,13,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-014-11,I heard January the 20th. Did I hear it correctly?,08-014-13,14,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-014-13,"It would have been in and around that week. I can’t say which was the specific date through that week, but that’s what it would have been flagged and raised in prominence that we would have -- we did begin discussing it.",08-014-15,14,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-014-18,"Now, we’ve spoken to the former Chief Sloly and I expect that he may give evidence that he became aware -- well, he was in receipt of the first Hendon Report as of January the 13th and he forwarded a copy of that report to you. What’s your recollection?",08-014-20,14,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-014-24,"So my recollection is that I did not start receiving the Hendon Reports until the 27th of January, and that was through discussion with Superintendent Patterson. So I don’t recall and I don’t have -- in searches, I don’t believe I received that report.",08-014-26,14,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-015-01,"Now, we’ve also spoken to Inspector Bryden, and during his interview he informed us that he received a copy of the January 13th Hendon Report from Superintendent Patterson. Have you -- do you have any recollection at all that you received any Hendon Report before the 27th?",08-015-03,15,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-015-07,"No, I didn’t. No, I don’t have any recollection. And we’ve searched to -- our database to identify when I did start receiving them, and it was on the 27th of January.",08-015-09,15,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-015-11,"Now, as one of the deputies assisting the former Chief and you were tasked with the intelligence responsibility, do you recall any discussions you had with the former Chief about your specific assignment with respect to the Freedom Convoy events?",08-015-13,15,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-015-16,"Absolutely. The -- Chief Sloly indicated when we began to discuss it. We also had morning command calls from 9:00 to 10:00 a.m., and during those calls we would discuss issues that had occurred and emerging issues. The issue of the Freedom Convoy came onto our radar in and around that week of the 20th. I’m not -- I can’t specifically identify the day. And we had discussions and there was clear discussion around intelligence responsibility to be involved and identify risks and threats and make sure that we were informing any sort of planning that was going to occur around our response.",08-015-18,15,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-015-28,"I understand that Mr. Sloly, the former Chief, made it clear that he wanted all operations to be intelligence led. Is that your understanding, too?",08-015-30,15,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-016-03,"Oh, absolutely. One of the -- one of the things that Chief Sloly was very firm about was that intelligence -- and I absolutely agree with it. Intelligence needs to inform the planning cycle and it needs to be utilized to actually identify what our appropriate response is.",08-016-05,16,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-016-09,And he assigned you the specific responsibility to ensure that appropriate intelligence were collected and disseminated to the planning team.,08-016-11,16,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-016-12,That is correct.,08-016-14,16,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-016-13,And so that would have been your duty as -- around when? When do you recall that first discussion with Mr. Sloly took place?,08-016-15,16,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-016-16,"So again, I don’t have a specific date, but it would have been in and around the week of the 20th. I’m not sure the specific date of it.",08-016-18,16,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-016-19,"Okay. Now, was a threat assessment eventually completed by the Intelligence Unit?",08-016-21,16,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-016-21,"Yes, it was.",08-016-23,16,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-016-22,"I want to take you to a threat assessment that the Commission has received. And the document number is 00 -- sorry, OPS00004039. Now, looking at the first -- cover page, this is a document completed by Sergeant Chris Kiez. Am I correct?",08-016-24,16,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-016-27,That’s correct.,08-016-29,16,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-016-28,"It is dated January 28th, but the title is “Freedom Convoy Ottawa January 29th, 2022”. Is that right?",08-016-30,16,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-017-03,That is correct.,08-017-05,17,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-017-04,And is the date -- the title date January 29th because it was initially expected that the event would start on the 29th?,08-017-06,17,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-017-07,"That’s correct, yes.",08-017-09,17,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-017-08,But this version is -- was completed on the 28th; right?,08-017-10,17,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-017-10,"Correct. And it’s Version 4, so there’s been iterations of this as more intelligence has been received, gathered and analyzed.",08-017-12,17,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-017-13,"Right. And I understand from earlier witnesses’ testimony that that week in particular was a very fluid and dynamic week, lots of things happened.",08-017-15,17,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-017-16,That is correct.,08-017-18,17,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-017-17,"In any event, we have reached now the 28th and this is the threat assessment. I’d like to take you to page 3. Can we take a look at the second paragraph? Can we enlarge the screen a little bit? Thank you. So you see that in the second -- the second paragraph starts with: “The most likely police matter at this time, will be the vast number of vehicles on the area roads. The Convoy will be able to stop and effectively shut down movement if they desire.” That’s the understanding as of the 28th; right?",08-017-19,17,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-018-03,That is correct.,08-018-05,18,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-018-04,"And if we go down the page to the very bottom, the last sentence in bold says, “These conditions create grounds for passionate emotions.” And those conditions refer to the sentiment of the truckers.",08-018-06,18,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-018-09,Sorry. I’m just reading the paragraph.,08-018-11,18,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-018-11,Yes. Take your time.,08-018-13,18,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-018-12,That is correct.,08-018-14,18,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-018-13,"Now, if we go to the next page, page 4, we go to the heading “Summation”. So the writing concluded that: “There is a quickly growing financial fund that can pay for food, lodging, fuel and legal cost. This event is, as described above, less of a ‘professional protest’ with the usual sad players, but rather, is a truly organic grass roots event that is gathering momentum largely from the widespread population.” And then in bold, “Read: Expect Very Large Crowds.” Am I correct?",08-018-15,18,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-018-28,That is correct.,08-018-30,18,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-019-01,"And then the next bullet went on to quote from a journalist to the effect that, if we go to the last sentences: “When it finally meets a successful protest to air their grievances, there may be larger crowds and longer disruptions than was ever planned for.” Right?",08-019-03,19,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-019-09,"Correct. But I also believe there’s pieces in here as well as in other intelligence reports that are missing that are very germane to the discussion we’re having today. Large numbers. Yes, we did see large numbers. What there isn’t included in any of the intelligence that we received is the community impact that actually occurred. There’s nothing around the information that identifies the activities of the protestors when they actually arrive in the city. There’s nothing that indicates that the protestors are going to use the citizens of our community as the leverage point to have their voices heard. In Ottawa, we manage multiple protests on a yearly basis. We’ve managed protests similar to this on previous times. We’ve never experienced and had no intelligence to indicate that it was actually going to be the leverage of the community and the activities of the protestors to use our community members through their activities as the leverage point to be heard.",08-019-11,19,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-019-28,"Right. You’re talking about the reality that dawned on everyone once the convoy arrived, as compared to what was known the day before?",08-019-30,19,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-020-03,"That’s correct. And what I would say is what was known the day before was that a large number, and the day before, so if this is the 28th, the 27th is we were starting to receive numbers on what the size and scope would be, ---",08-020-05,20,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-020-08,Right.,08-020-10,20,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-020-09,--- and that the overall activity of the group moving across was extremely lawful and extremely law abiding.,08-020-11,20,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-020-12,Right. But you agree with me that this is an assessment and this is a summation part where the writer was trying to draw some conclusions; right?,08-020-14,20,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-020-15,That’s correct.,08-020-17,20,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-020-16,"It’s not -- the writer is not here just reporting various pieces of information? This is the conclusion, at least from this writer, having gathered all of these disparate sources of information; correct?",08-020-18,20,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-020-20,Correct. And I would say the conclusion here is that large numbers could attend the city and we accepted that.,08-020-22,20,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-020-23,Right.,08-020-25,20,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-020-24,"That there could be traffic disruptions, absolutely. And that it could be a motions associated to it. But not anything that would relate to the activity that we ultimately saw on our streets.",08-020-26,20,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-020-28,"Right. Now, if we go to the next page and we look at the third bullet. So the author is here saying that: “In 6 years of working large demonstration events from the intelligence point of view, the writer has never seen such widespread community action, which means three things for planners…” Now the third thing is redacted, but we can look at the first two. “the event is likely going to be bigger in crowd size than any demo in recent history, possibly on par with Canada Day events but more disruptive.” Second: “There is significant popular support for this event on a scale not seen in recent years. This means the protest groups have access to larger protestor pools than they have ever had access to, which means there will be likely widespread disorganization and confusion.” Now, so the author seems to be warning here of something quite unprecedented, at least compared to recent experience. Do you agree?",08-020-30,20,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
08-021-25,"Yes, I would absolutely agree with that.",08-021-27,21,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,INTERIM CHIEF STEVE BELL,interim chief steve bell
08-021-27,"So it may not contain as much detail about, you know, some of the events that the residents subsequently experienced, but it’s providing a warning here as to something quite significant, not seen before?",08-021-29,21,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
