interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
03-011-09,"Thank you for that. The EOCG then. And my understanding is that the EOCG includes all 10 city departments, in addition to certain independent agencies such as Ottawa Public Health, Ottawa Police Services and others; is that right?",03-011-11,11,11,9,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODGRIGUEZ,natalia rodriguez
03-011-14,That's correct.,03-011-16,11,16,14,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-011-15,"And as Chair, you have final decision-making authority for matters that are within the city's jurisdiction if there's a lack of consensus among the EOCG members; is that right?",03-011-17,11,17,15,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-011-19,"Yes, I do, but I don't have jurisdiction over the police chief, the medical officer of health, or the chief librarian, the CO of the libraries. Those officiants are under different legislation. I can't direct them.",03-011-21,11,21,19,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-011-24,"Right. So if it's an agency that falls outside of 1 of the 10 departments, then you don't have authority over those; is that ---",03-011-26,11,26,24,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-011-27,That's correct.,03-011-29,11,29,27,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-011-28,Okay. And the lead agency for this particular emergency was which agency?,03-011-30,11,30,28,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-012-02,It was Ottawa Police Service.,03-012-04,12,4,2,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-012-04,Okay. And how was that decided?,03-012-06,12,6,4,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-012-06,"Well, Ottawa Police is responsible for maintaining public order in the City of Ottawa, and under our incident management structure, police would be the lead agency when it comes to public order issues. That's been our practice for as long as I've been at the City for the last 22 years.",03-012-08,12,8,6,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-012-12,"So is it the case that every time there's a demonstration, that's considered a public order issue, and therefore, the police is the lead agency for that?",03-012-14,12,14,12,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-012-16,That's correct.,03-012-18,12,18,16,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-012-17,Okay. Does it depend on the nature of the demonstration?,03-012-19,12,19,17,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-012-19,"No, if there's a demonstration, the police are the lead.",03-012-21,12,21,19,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-012-21,"Okay. What about in the case of a parade, for example?",03-012-23,12,23,21,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-012-23,"Well, even a parade, we have a group called SEAT. It’s an interdepartmental group including the police that plans for parades and other special events. And police have a role, but they may not necessarily be the lead if it’s -- depending on the nature of the event. Sometimes its just managed with Incident Command. But often police are still seen as a lead for any gathering of people.",03-012-25,12,25,23,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-013-03,"Okay. Thank you. And at the ELCG level, which I understand it is a City of Ottawa emergency group, what kinds of decisions are taken at that level?",03-013-05,13,5,3,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-013-07,"They’re very strategic decisions. They’re really around policy. They’re looking ahead in terms of what resources we might need into the future, the sustainability of our staff, turnover of our staff, because people in emergencies normally work, you know, basically every waking hour on the emergency and we have to make sure we rotate them out. We make sure that services in the departments are sustained and they can continue. So this business continuity for city services. And so it’s very much a strategic direction. It’s not at the tactical and operational level at the OCG.",03-013-09,13,9,7,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-013-17,"So as city manager, having all city departments reporting up to you, and as chair of the ELCG, it is fair to say that you would have been aware of any major considerations or any major decisions or actions that the City would have taken with respect to the convoy?",03-013-19,13,19,17,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-013-22,"Generally, yes.",03-013-24,13,24,22,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-013-23,"Okay. I’m going to take you to OTT 101. And all of the OTT documents will end in .0001, but I’m not going to say that. So it’s just OTT 101. And this is an email that was sent to you. If we go down to the bottom? All right. So all the way to the bottom. Okay. So if we go up a little bit, just to see who this is from. Yeah, okay. So we have Steve Ball. And do you know who Steve Ball is?",03-013-25,13,25,23,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-014-04,"Yes, I do.",03-014-06,14,6,4,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-014-05,And who is he?,03-014-07,14,7,5,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-014-06,"He’s the President of the Ottawa Hoteliers Association, I believe.",03-014-08,14,8,6,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-014-08,"Okay. And this is dated January 25th, so this is before the arrival of the convoy in Ottawa. And he says: “See note below. I spoke to this guy and he gave me more info about the plan shut down access to the city.” (As read) And then he sends a message there, which says, in part: “The current count of transportation individuals are estimated at 10,000 to 15,000 members, who will be attending for a duration of 30 to 90 days from the day of January 29th, 2022 to February 27th, 2022, extending to February 1st, 2022.” (As read)",03-014-10,14,10,8,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-014-23,April 1st.,03-014-25,14,25,23,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,COMMISSIONER ROULEAU,commissioner rouleau
03-014-24,"Sorry, April 1st, 2022. And my understanding is that this message that was received by Steve Ball was somebody purporting to be on behalf of, it looks like, a Canada United Truckers Convoy, looking for hotels to stay in Ottawa? Is that your understanding as well?",03-014-26,14,26,24,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-015-02,"Yes, it is.",03-015-04,15,4,2,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-015-03,"And after that message, it looks like, if we go up, from Steve Ball, he sent it to Mathieu Gravel. And he’s at the Mayor’s office? Is that correct?",03-015-05,15,5,3,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-015-07,That’s right. He’s a special advisor to the Mayor.,03-015-09,15,9,7,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-015-09,"And then he forwards that to you and to Steve Box, and to Kim Ayotte, and then he says: “After having raised three plus million through the crowd funding initiative, the truckers are starting to reach out to hotels to book stays of at least 30 days. Steve Ball spoke to this guy and he basically laid out the plan, which is basically that they will leave their trucks in place, chain them together, and attempt to block all accesses to the city. What is our level of preparedness to respond to this should it go on for many weeks or months? Who is our lead in responding and presumably liaising with the federal authorities? It would be helpful if we could have a quick call either today or tomorrow to share intel.” (As read) Okay. And then if we go up. So you received that on the 25th, and then it looks like you say that: “We are briefing the Mayor’s Office this week once we have the info we need.” (As read) And then Serge Arpin says: “Chief Peter Sloly has set up a briefing with the Mayor tomorrow after council.” (As read) And so it looks like then my understanding is that this information received from the Hotels Association was passed on to the Ottawa Police Service?",03-015-11,15,11,9,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-016-13,It was.,03-016-15,16,15,13,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-016-14,"Okay. And it looks like a meeting was held then on January 26th, which was the day after this email, with Former Chief Sloly. Is that right?",03-016-16,16,16,14,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-016-17,"I believe so, yes.",03-016-19,16,19,17,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-016-18,And was the information in this email discussed?,03-016-20,16,20,18,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-016-20,I don’t recall if it was discussed at that meeting. This information was shared with Ottawa Police. I know that for a fact because we have our email records that we sent it over. But I don’t remember if it was actually raised in that particular meeting.,03-016-22,16,22,20,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-016-25,"Okay. And if I could take you to OTT 259? This is the email from Intersec on January 26th. Go down. Yeah. Okay. There it is. And if we go up a little bit more just to show that it comes from Intersec? And it came, actually, on the 21st of January, but it was forwarded to the City on the 26th of January, if we go up a little bit more. Yeah. And it says: “The situation remains fluid.” (As read) And it says, if we go up a little bit more: “All open-source information and our interactions with organizers indicate that this will be a significant and extremely fluid event that could go on for a prolonged period.” (As read) And that is under “Current information”, the first bullet point there. And so if we go up, it looks like you received this email as well. Kim Ayotte forwards it to Steve Box and to Beth Gooding, and then Steve Box forwards that to you?",03-016-27,16,27,25,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-017-17,That’s correct.,03-017-19,17,19,17,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-017-18,And do you recall receiving this at the time?,03-017-20,17,20,18,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-017-20,"Yes, I do.",03-017-22,17,22,20,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-017-21,And if I could take you to OTT 538? And this is dated January 26th. It’s from Riley Brockington. I understand he’s a councillor?,03-017-23,17,23,21,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-017-24,He is.,03-017-26,17,26,24,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-017-25,"And he sent this to you and to some other people at the City, including Diane Deans, who was the Chair of the OPSB at the time? Is that right?",03-017-27,17,27,25,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-017-28,That’s right.,03-017-30,17,30,28,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-018-01,"And in his email, he says, in part: “This isn’t just going to impact downtown, but the entire city region. Many are now saying shut down the city until the restrictions are lifted. This is going to last more than a weekend. The OPS today estimated 1,000 to 2,000 to protest. No way. Expect many more.” (As read) So when he says that “OPS today estimated one to 2,000 to protest”, given that this is on January 26th, is it fair to say that in the briefing that was given to council and to you and the Mayor on the 26th of January, this was the number that was provided to council and to you about what to expect in terms of numbers?",03-018-03,18,3,1,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-018-16,"Well the numbers -- this speaks to the information that we had heading into the end of the first weekend. And the information the City was receiving, even though we did receive information from other parties, just as the hoteliers, was pieces of information that was fed into police. Police were responsible, and are responsible, and have the access to the intelligence and the information across the country at the federal and provincial level to make the risk assessment that we all need to participate in to be able to respond appropriately. So all of this information, it was moving around. I think early emails had two to 300, or 50 trucks, and then it kind of escalated as the week went on, I think from about January 24th, on. And the numbers were growing and they were varying and there was different pieces of information coming in. We rely on the police to gather that information, collate that with all of the information they have, and make a risk assessment to provide to the City in terms of the strategies they’re going to take to mitigate that risk. And so from my point of view, and I’ve been doing this a long time, in terms of dealing with emergencies, it wasn’t unusual to have a variance in the views of people who thought it was going to be bigger, longer, you know, smaller. There were all kinds of opinions on what that would be. The only information we could rely on was the Ottawa Police in terms of reliable information at that time.",03-018-18,18,18,16,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-019-14,"And so in terms of the City’s planning for this event, what basis did it plan on? Was it on the basis of a prolonged stay that could last 30 to 90 days as the Hotel Association was suggesting? Or was it on a different basis?",03-019-16,19,16,14,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-019-19,"The basis from Ottawa Police and our work, because we were an integrated team, was based on through the weekend, and maybe into the following week, Wednesday, was the initial assessment heading into that first weekend. There wasn’t an assessment that said it would have been longer than that.",03-019-21,19,21,19,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-019-25,Okay. So then it would have been until maybe February 1st or so? Or 2nd?,03-019-27,19,27,25,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-019-27,I don’t know. I don’t have a calendar in front of me. But that first Wednesday was when they thought the last of them might leave.,03-019-29,19,29,27,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-020-02,Okay. And the majority of them leaving after the weekend?,03-020-04,20,4,2,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
03-020-04,That’s right.,03-020-06,20,6,4,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MR. STEVE KANELLAKOS,steve kanellakos
03-020-05,Okay. And this was information provided to the City on the 26th of January?,03-020-07,20,7,5,speaker_start,EXAMINATION-IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
