interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
12-010-10,"I was fortunate enough to have been selected by then Chief Fantino to represent the Toronto Police Service. I think at that time, I was the first senior officer for a municipal police service to be part of a UN peacekeeping mission that had been organized through the RCMP. I was deployed to Pristina in August of 2001 and completed two tours, coming back home in 2002. I was the Canadian contingent commander. This was a mission where the police of jurisdiction actually had full powers of policing, including use of force detention while building up a local police service. It was also during 9/11 and a very significant and complicated and volatile zone.",12-010-12,10,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-010-22,"When you attended an interview with us and my Commission colleagues, you described that experience as the best professional and personal experience you’ve ever had. Why was that?",12-010-24,10,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-010-26,"It just tested, and stressed, and challenged, and grew me in literally every single way possible: physically, mentally, emotionally. I’m a very spiritual person. It allowed me to see parts of the world I don’t think I’ll ever get back to see again. And to be involved in a unique, challenging, and often tragic set of circumstances, but one that opened my eyes to the conditions globally. I had a chance to work with 53 different police services from around the world, and so that was also an opportunity to learn the good, the bad, and the indifferent of progressive policing at the turn of the century.",12-010-28,10,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-011-09,M’hm.,12-011-11,11,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-011-10,If I could just interrupt briefly? This is being translated and there’s sign language and you’re a little bit fast on the output. If you could try and -- -,12-011-12,11,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
12-011-14,"Thank you, sir.",12-011-16,11,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-011-15,--- slow down?,12-011-17,11,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
12-011-16,Probably a little bit of nervous energy in there. But thank you. I will try to slow down.,12-011-18,11,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-011-19,That’s quite understandable.,12-011-21,11,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,COMMISSIONER ROULEAU,commissioner rouleau
12-011-21,"Now, speaking of interviews, you attended four interviews with me and my Commission colleagues between August and early October. You were very generous with us, with your time. And after those interviews, we summarized the contents of those interviews, and you’ve had an opportunity to review the summary? Is that correct?",12-011-23,11,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-011-27,"Yes, sir.",12-011-29,11,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-011-28,"I want to show you a copy on the screen, the final version of the summary. It’s WTS00000040. Now, is this the version that you approved?",12-011-30,11,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-012-03,"I trust it is, sir.",12-012-05,12,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-012-04,Okay. Is there any correction that you’d like to make to this summary?,12-012-06,12,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-012-06,"No, thank you.",12-012-08,12,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-012-07,"So this will be adopted and will be an exhibit. Now, the reason that we’re here today are the events in January and February of this year, leading to the invocation of the Emergencies Act. As the Chief of Police in Ottawa at that time, you are uniquely positioned to give us your perspective and to help us understand. But to really understand, I think we need to go back further to when you started with the Ottawa Police Service.",12-012-09,12,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-012-16,M’hm.,12-012-18,12,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-012-17,Tell us about the circumstances of the Ottawa Police Service in which you found yourself?,12-012-19,12,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-012-19,"Well, when I was being recruited for the position, it was very clear to me through the recruiter on behalf of the Board that through their consultative process with service members and community members, that the Ottawa Police Service needed to be significantly changed. Operationally, administratively, from an HR standpoint, the usual sort of change processes that large organizations require on an ordinary basis, and very specifically, culturally. Internally, there was a culture that was less welcoming, less inclusive, less diverse, less equitable, and that had impacts on things like workplace harassment, member moral. Externally, that translated into a real or perceived level of trust in the broader community, but specifically in racialized and marginalized communities, that the service wasn’t, in some cases, appropriate enough and that there was a declining level of trust and confidence. Any one of those things would have been a major change agenda for any external chief coming in. All of those combined required a significant effort of changed management and changed leadership that I was asked, on behalf of the Board, as the incoming chief, to deliver over the course of my five-year contract.",12-012-21,12,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-013-14,"M’hm. If I could call up your CV? The document ID number is COM00000759. If we could go to page 2? Scroll down. So you see under “Ottawa Police Service, 2019 to 2022”, your talked about how you were given a major culture organization change mandate. And that’s something you just outlined for us.",12-013-16,13,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-013-21,"Yes, sir.",12-013-23,13,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-013-22,Tell us about some of the challenges you faced once you took the post?,12-013-24,13,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-013-24,"I’m not sure the Commission has all the time in the world for that list. But, I mean, I think the most simple thing to say is any effort of change is going to be difficult, particularly in a large organization. In this case, I believe the Ottawa Police Service is over a century old. And these were long-standing structural deficit issues. Needed investment in recruiting through staff development training. Leadership development in particular was something that repeatedly our membership identified and external auditors identified. And those things just don’t -- that’s not a light switch you can turn on and off. It’s something that you have to build and grow and almost organically move through the organization. Operationally, while they were excellent in some ways -- I just want to be clear, Commissioner, the Ottawa Police Service, and one of the reasons why I came here, had a reputation, deservedly so, of being one of the best operational police services. We’ve heard about their expertise in planning, their ability through missing persons investigations was second to none. They had really advanced -- in some cases, advanced HR systems that were to be seen as a best practice. So this was not a deficit across the board, but there were significant deficits in very specific areas that was contributing to some of the cultural and morale issues. My attempt in the first three months was really to go around on a listening process in small groups, large groups, internally and externally, to identify those areas, bring a command team that was, even in the early days, a struggle, there was significant challenges at the command team level, but people were leaning in and doing their best. I would say, though, that the challenges really came in in March of 2020. Three significant events. The suspension of one of my two Deputy Chiefs, the culmination of a significant internal criminal corruption investigation where three of my officers were arrested after an extensive joint RCMP/Ottawa Police Service investigation, and of course, the declaration of the global pandemic, two months later, the death and murder of George Floyd, the Black Lives movement, and the Defund movement. I think that signalled the start, not just here in Ottawa, but across police services in North America, I suggest around the world, as a significant change in the level of public trust and confidence in policing and the broader justice system. It certainly had material impacts on police services here in Ottawa. The Defund movement put significant pressure on our Board and our Council to adjust the policing budget in regards to size and to change police service delivery in terms of integration. And these were real challenges on top of the significant challenge of change mandate that the Board had explicitly and expressly given to me as the incoming chief.",12-013-26,13,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-015-19,"Now, you identified a few challenges that are not unique to the Ottawa Police Service, such as the pandemic, such as the Defund movement, and so on. What about within the organization? You talked about earlier, challenges involving the command team. Tell us more about that?",12-015-21,15,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-015-24,"Well, the command structure, I believe to this day, but I might be wrong, is the Chief of Police, two Deputy Chiefs, and the Chief Administration Officer. Within my first three months in the position, I lost one of those Deputy Chiefs to a suspension. That then required me to accelerate a succession plan that truly wasn’t ready for acceleration, and bring in a series of three-month assignments to the rank of the superintendent. I had two very experienced senior officers at that time. Both superintendents had a lot of experience. And so I rotated them for the first year. But within that year, both of them retired. And after that, the rotation went further into the superintendent ranks. Some were really good fits, some struggled. But it was a very suboptimal situation. In 2021, in the early part of the year, the Board made the decision to end the contract of my Chief Administration Officer. That then required me to look at my command level, and the only person that I could put into that position was Deputy Chief Bell. So essentially, for the full -- almost the full year leading up to the events of the convoy, I had one full-time Deputy Chief who was in a civilian position as a Chief Administration Officer, and I was rotating two -- for the most part, two uniformed Superintendents through the Deputy Chief process. Again, full respect to those individuals. They stepped up, in some cases volunteered. When I asked, they stepped up and they did their very best in very, very difficult circumstances during probably the most difficult time in Ottawa Police history and in policing across Canada. And so I have nothing but praise and thanks for them, but it was a sub-optimal situation that everyone was struggling to make the best of.",12-015-26,15,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-016-28,"Now, did that happen in 2021, you said?",12-016-30,16,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-017-02,"Well, the suspension of Deputy Chief Jaswal was in 2020. The subsequent retirements of my two more -- two most senior Superintendents happened over the course of 2021 into 2021. The separation of the Chief Administration Officer was in early 2021. So for the majority of 2021, that circumstance of Deputy Chief Bell being in an administrative function and two Superintendents operating in the uniform function was the situation that I was managing with.",12-017-04,17,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-017-11,"So at the most senior executive level, you were having rotating staff, so to speak. What impact did that have on the rest of the organization at that time?",12-017-13,17,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-017-15,"It has a cascading impact on down the way. As you move any officer from one level to the next on a temporary position, not a permanent promotion, you then affect the next level and the next level. I remember once in Toronto someone said every time we promote a new Chief, we have to change out seven positions below. I don’t know if it’s exact calculation, but that’s the ripple effect. So it not only destabilizes the executive level, it destabilizes, to a degree, the other parts. There are always benefits. I mean, people are given stretch opportunities or given leadership opportunities earlier than they maybe normally would have. And again, some rise amazingly to that. Others do an excellent good job, and others struggle. But it does create churn in the organization that was already in churn based on all the changes that were mandated by the Board and the massive external churn by the factors such as the death of George Floyd and the global pandemic. There was another factor that, for me, as a newcomer to the city, as an outsider Chief, I think we can all remember in the early days of the pandemic the lockdown and the requirement not to meet in public was significant. One of the most important ways that any leader can get to know their own members and the community or the clients that they serve is to meet in person. So much is lost on Zoom. Emails and text messages never cover it, as we’ve seen in testimony here. But I lost that opportunity three months into my mandate to actually sit down with my members in the cafeteria and have a cup of coffee with them, to have small group focus group meetings, which I did extensively in my first three months. And even when we could get together, we were masked up so we couldn’t see facial expressions and we were spaced out across a big gymnasium, so we couldn’t really communicate. We had to literally shout at each other. I think all of that, unfortunately, meant that we couldn’t build the level of cohesion internally or externally during a very critical, contentious period of time. A sustained critical and contentious period of time. But we did our best.",12-017-17,17,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-018-28,"We’ve heard from other witnesses that notwithstanding the OPS excellent reputation in the past for planning for and responding to large-scale events, the pandemic itself has caused a lot of changeover and depletion of expertise. Tell us more about that situation.",12-018-30,18,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-019-06,"I think it’s actually been well articulated. I will only add, Mark Ford, who -- his father was the former Chief of Police here, an excellent Chief of Police. Mark was an excellent leader. He was one of those first two Superintendents I brought in on rotation along with Joan McKenna. Mark actually was the most experienced Incident Commander and one of the most experienced Critical Incident Commanders. Unfortunately, he retired some six or seven months before the events that we’re going to be substantially focusing on. So that would be one example of many where we had people who had, you know, gone past their pensionable time, had given their life blood, literally, to the organization and to the profession of policing and had made a decision, as many executives in many different parts of civil society, to take their well-earned retirement and go on with their life with their health intact. We celebrated his departure, but he was missing from our team and we really needed our best people to be in the best places possible.",12-019-08,19,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-019-26,"Now, you told us earlier that you came in to the Ottawa Police Service and you were given a change mandate. How was that mandate perceived when you were about two years into your job?",12-019-28,19,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-020-02,"Well, there’s a -- there’s probably a not police saying about police officers. I suspect it applies to everybody. There’s two things that every cop hates, the way things are, and change, so it was going to be difficult no matter what. Nobody wanted things to remain the way they were and everyone was fearful of change to varying degrees across the full human spectrum, of course. And this wasn’t just a tinker around the edge change mandate. It was to go right to the heart of the culture and to the most difficult parts of that culture, the darker part of that culture, things like systemic racism, systemic misogyny. The trust factor between police and the broader community, but very specifically the racialized and marginalized and indigenous communities here in Ottawa. And those were the most contentious topics in policing for my entire career going back to 1988 in Toronto. Any Chief of Police or any command team that took on any one of those issues would be taking on a major, major challenge. Taking them on in the middle of a global pandemic, in the middle of the Black Lives Matter movement and the defund, abolish police movements just made it that much more complicated. But it was still necessary. It still had to get done. Not because it was my mandate. It was just the right thing to do for policing. It’s what our members actually wanted, and it certainly is what the community wanted.",12-020-04,20,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-020-28,"So if I take your mind back to January -- early January of 2022 before the Freedom Convoy event arrives in mid-January, how would you summarize the state that the Ottawa Police Service was in?",12-020-30,20,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-021-04,"Committed to the direction, worried and tired from the effort to have travelled as far as they did.",12-021-06,21,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-021-07,And what was the level of trust among the different members within the service and their trust for the leadership?,12-021-09,21,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-021-10,"I mean, I could answer that in any great specificity. Clearly, there was a range. I think -- I don’t know which one of the witnesses presented -- I think it was Inspector Beaudin from the OPP that talked about the range of crowd dynamics. Human nature is human nature, so no matter what organization you’re in, you’re going to get some five percent that will adopt everything that’s said without questioning, five percent that will resist mightily anything that is said with all sorts of questioning and then some range in between of people that will move if they’re incentivized or if they feel there’s a sufficient altruistic value around it. I think those crowd dynamics play out in any crowd, including the group in this room here today.",12-021-12,21,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-021-23,"Now, with that context, let’s talk about the beginning of the Freedom Convoy events. When did you first learn about the Freedom Convoy?",12-021-25,21,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-021-27,"My recollection, sir, was a February 13th Hendon Report.",12-021-29,21,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-022-01,February?,12-022-03,22,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-022-02,"Sorry. January 13th. You may need to check me on dates a little bit. I believe that was a report that came into my inbox for whatever reason that day, and it was an extremely busy period. We were still dealing with a multiple-death explosion in our city that killed some five -- four or five people. But I did have a chance to glance through the report. Certainly there was enough information for me to know that this could be a significant event in the near term. My recollection is that I forwarded that email to Deputy Chief Bell and Acting Deputy Chief Ferguson. I understand that there hasn’t been an email to show that, but that was my recollection. But irregardless, somewhere on or around February 13th there was a direction to Deputy Chief Bell to commence an intelligence review of all the circumstances around what was being purported to be a convoy coming to our city and to lead the over -- oversee the work of developing an intelligence threat risk assessment that would then inform Acting Deputy Chief Fergson’s assignment to develop the operational plan for the event informed by the intelligence threat risk assessment.",12-022-04,22,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-022-23,"Now, we’ve heard from the evidence of your Deputies that after you became the Chief of the Ottawa police Service, one of your priorities was to ensure that operations were intelligence led. Can you tell us more about why that was important to you?",12-022-25,22,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-023-01,"Thank you very much. Just to take a back -- a little step back, all operations, not just Emergency Preparedness and Incident Command or Critical Incident Command, but all of our Operations, from traffic management order management, crime management that we would should be intelligence-led, information, best practices, evidence-based best practices should inform for the most part our systems, our policies, our procedures, our practices, and the evaluation of the outputs and outcomes that came from that. So that was an overarching theme. How it applied within Incident Command, Incident Command Systems, Emergency Preparedness was again, a weather report that says there is going to be rain tomorrow, well let's try to validate that to a greater degree. Is it going to be raining in a city this large? Is it going to be raining and flooding in one part, or is it across the entire city? Because that will then assess the amount of resources we need and the sequence of events we need to apply. That's an analogy, that's not meant as an actual example. So Intelligence-led as much as possible. Understand the nature -- the context of the situation, the factors involved, the nature of the threat, the risk of the threat, the likelihood of it actually taking place, and the resources necessary to mitigate in the first instance and respond to in -- at the back end. And then to recover from, the recovery period, which I suggest this is still a recovery period Commission, with the City of Ottawa and the Country of Canada. Does that answer your question, sir?",12-023-03,23,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-024-01,Yes. And my next question is to what extent were you satisfied that that was in fact the case in -- at the OPS on or about January?,12-024-03,24,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-024-04,"Thank you. I believe Interim Chief Bell did reference his own views on the advancements that we had made, particularly in the previous year, and he's absolutely correct. That we had made significant advancements around our Intelligence-led approach to our broader Operations, crime, traffic, order management. Order management is a subset, includes Critical Incident Command and Incident Command System. We had made significant strides in making sure our Information section and our Intelligence section were lined up with our Operational sections, and that we had sufficient crime analysis, administrative analysis to execute and continuously improve on those processes. We did not specifically take on Intelligence-led Threat Risk Assessments as a very specific product. Our priorities at that time were crime, traffic, order management was not at the same level. I think in 2021, we had our -- a very high level of gun and gang related shootings, and so crime, traffic was the number one issue in the community, always is no matter what jurisdiction. So those were really our one and two priorities, and order management was probably at the third level. Because we actually had up until that point a very good record, a very good record of planning and implementing plans and successfully ending a range of demonstrations, but we had made progress. I did make it very explicit, particularly, this one I'm not 100 percent sure on, but particularly around the events in mid-2020, when we started to see large events coming into the city, Wet'suwet'en, Black Lives Matter in June, Justice for Abdi in the fall. These are complex, volatile, political, trust factor events that were contentious and could have gone a thousand different directions. I was very, very strong at that point on the Intelligence Threat Risk Assessment driving the Operational Plan, and in that period I think we did make some significant moves forward around how the intel TRA threat assessment supported, enabled, enlightened the Operational planning.",12-024-06,24,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-025-12,"Right. Now, you mentioned that the first Hendon report you read about the Freedom Convoy was on January 13th?",12-025-14,25,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-025-15,"That's my recollection, sir.",12-025-17,25,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-025-16,And -- so I take it that you read it?,12-025-18,25,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-025-18,"Yes. I can't say I read every single line, it was probably more of a skim-through read, but I did read it, yes, sir.",12-025-20,25,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
12-025-21,And what was your reaction upon reading it?,12-025-23,25,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. FRANK AU,frank au
12-025-23,"This is potentially going to be a significant event, that we probably need to get some people working on the Intel side and starting at least to put the framework of a plan in place.",12-025-25,25,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. FRANK AU,MR. PETER SLOLY,peter sloly
