interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
28-008-03,"And after that interview, Commission Counsel prepared a summary of the interview. Have you seen and reviewed that summary?",28-008-05,8,5,3,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-008-06,"I have, yes.",28-008-08,8,8,6,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-008-07,"Okay. And can you confirm that it’s accurate, to the best of your knowledge and belief?",28-008-09,8,9,7,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-008-10,Yes.,28-008-12,8,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-008-11,"Okay. For the record, Mr. Clerk, that’s WTS0000054. No need to pull it up. So Mr. Mendicino, I understand you were appointed Minister of Public Safety in October 2021, is that right?",28-008-13,8,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-008-16,That’s correct.,28-008-18,8,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-008-17,"Okay. And can you briefly outline, well, first of all, your background before that; your background in politics, and then -- and what you did before that?",28-008-19,8,19,17,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-008-21,"I was first elected in 2015, and have been serving as the Member of Parliament for Eglington-Lawrence, which is a constituency in north Toronto. Have been re-elected twice, both in 2019 and in 2021. And prior to getting into politics, I was a practising lawyer in Ontario, where I served for about a decade as a federal prosecutor, and then subsequently as a private practitioner, as well as counsel at the Law Society of Ontario.",28-008-23,8,23,21,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-009-01,"Okay. So can you briefly outline -- and I really do mean briefly; we have a lot to get through in these two-and-a-bit hours, so we’ll do our best to do so -- your responsibilities as Minister of Public Safety?",28-009-03,9,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-009-06,"Well, this is a position where the job description is in the title. So my paramount responsibility is to ensure that we maintain public safety, and the only way that you can do that is to ensure that laws are upheld. But beyond that, and specifically in the context of this Inquiry and in response to the events of last winter, I had a number of responsibilities, including receiving information and sharing information from law enforcement to colleagues within the federal government; making sure that we were staying in touch and engaging with different levels of government, both provincially and municipally; making sure that we gave advice to the government with regards to the decision to invoke the Emergencies Act and then subsequently to revoke the Emergencies Act; being a communicator on behalf of the government to Canadians to keep them apprised of the situation last winter. And a number of other roles, but those are the core ones.",28-009-08,9,8,6,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-009-23,"Okay. And we’re going to explore a lot of the details of what you just outlined today. So we’ll start with the time period before the convoy arrived in Ottawa. So Mr. Clerk, can I ask you to pull up SSM.NSC.CAN.00001790? So Minister Mendicino, to situate you, this is just on January 26th, I believe -- oh, I’m sorry; if you just scroll down a little bit -- you had asked Commissioner Lucki, I believe, to brief you on the convoy. Do you recall that?",28-009-25,9,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-010-05,"I do recall that. By the end of January there were reports about a massive protest that was mobilizing from across the country, and so to be sure that we were, again, kept aware of how police were going to respond to that protest, we asked for briefings.",28-010-07,10,7,5,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-010-10,"Okay. And the next document I’ll ask you to pull up, Mr. Clerk, is PB.NSC.CAN00000992. So these -- to situate you again as the document’s being pulled up, Minister -- are talking points for the briefing on January 26th. I believe they’re Commissioner Lucki’s talking points, so they’re not yours, but I’m going to take you through them, and you can confirm to us whether this was the sort of information that was being provided to you that day. So 26th, before the convoy arrives. Scroll down, Mr. Clerk, to where you see, “The goal”; there we go. So: “The goal of the nation wide protest is to disrupt traffic flow and general business of government in the [hope] that the Canadian government will lift all COVID-19 related [restriction].” Below that: “Although the majority of information indicates organizers are planning a peaceful event, many social media posts suggest some participants may attempt to disrupt government buildings and further cause disruptions throughout the city.” Was that information conveyed to you?",28-010-12,10,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-011-09,"Yes, it was.",28-011-11,11,11,9,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-011-10,"Okay. Scrolling down again to page 2, please. “It is unknown how long the protesters plan to stay in Ottawa; however the RCMP has located social media posts indicating some participants may stay around the downtown core until January 31st in hopes to disrupt the House of Common’s [sic] sitting that day.” So was that information conveyed to you; and, more broadly, can you tell us what your expectation was before the convoy arrived about how long it would or might stay?",28-011-12,11,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-011-22,"That information was conveyed to me and a number of other colleagues at Cabinet level. And my immediate reaction was to question the quality of the intelligence about the duration with which this protest was going to occur. One of the things that struck me was that there were reported -- reports about a significant number of vehicles that were coming from across the country, and it certainly seemed to me that just given the amount of time that it would take to Ottawa and other locations in the country where these demonstrations would occur, that there may very well be an intention to stay longer than the short period of time that some of those initial briefings had suggested that they would stay there. Combined with some of the public statements around the original manifesto, which in my opinion was the spark for the so-called Freedom Convoy, and the stated political and ideological objectives within that, a document to force the government to reverse course on pandemic policies or else to see the government overthrown or resign suggested to me that there may be an entrenchment. And as time went on, we certainly started to probe those questions more once they arrived at the end of January.",28-011-24,11,24,22,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-012-17,"Okay. So just to sum that up and to make sure I have it right; when you say question the intelligence, you sort of -- do you mean question the assessment and then the conclusion that this is likely going to be gone by the end of the weekend, and you were concerned that it would stay longer than that?",28-012-19,12,19,17,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-012-23,That’s correct.,28-012-25,12,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-012-24,"Okay. Scrolling down to page 3, please, Mr. Clerk, we see -- there we go. Perfect. “With respect to the threat picture, there has been an increase in online narratives supportive of the convoy among both ideologically motivated networks,…” We’ve heard a lot about ideologically motivated networks and IMVE over the past week or so. “…as well as in general public discourse.” And then scrolling down a little bit more: “The convoy is attracting individuals who are not aligned with any specific ideology or group, but who have experienced personal hardships (such as job loss) due to COVID-19 and are upset with provincial or federal government responses as COVID[…] continues to impact daily life. Open Source monitoring has identified associated posts advocating violence and there is potential for anti-government groups to join the demo with violent intentions.” Then it talks about online posts feeding: “…the conspiracy narrative with misinformation and disinformation[, raising tensions]…” Scrolling down a little bit more, please, Mr. Clerk. “Open Source reports also suggest police are setting up roadblocks […] and such reports seem to fuel [no pun intended] some trucker’s agitation. A post to event Facebook group asks for known MP’s addresses in Ottawa including the [PM’s] residence and cottage. [This suggests that] the convoy should break apart to […] these locations.” Is that all information that was conveyed to you?",28-012-26,12,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-014-08,Yes. And if I could just be permitted to expand ---,28-014-10,14,10,8,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-014-10,Absolutely.,28-014-12,14,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-014-11,"--- briefly? Because you touched on a few important points. And if I could just ask for the technicians to scroll back up? So right under the words “On January 22[nd], 2022…” there’s a number of bullet points that I just want to shed some additional light on. So the fact that the convoy was attracting individuals with different grievances was one of the phenomenon around the expressly stated ideological, political, and in some cases, extreme stated objectives of the Freedom Convoy. And this was something that, again, was a recurring theme in our discussions with law enforcement, with the security and intelligence community, the fact that it was pulling in people with different grievances, not just in relationship to the pandemic, but grievances regarding the government and other democratic institutions. Similarly, the potential for violence was stated at the outset. I mean, there was a number of very public statements by individuals like Pat King who had said that this could end in bullets or that it would end in bullets potentially, was a single of intent, at least that was my opinion, that certainly not all, I mean there were many thousands of Canadians who participated in these demonstrations and in the blockade who were there for entirely legitimate and lawful purposes, but some were prepared to become violent. There’s a bullet point there about threats to public figures. We were concerned about whether or not the blockade might target the Prime Minister. And then as you will have heard by now, there were subsequent many threats that were made towards not only public -- elected public figures, but equally law enforcement and representatives of the media, which to me, again, signalled that this was a movement that in some cases was prepared to attack our democratic institutions to force change around policies.",28-014-13,14,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-015-17,"Okay. I’ll just stop you there. And scroll down to the next page, please, Mr. Clerk, because I think this is -- or actually, I think it’s page 6. This is touching on the point that you just made, Minister Mendicino. So at the top of that page, it says: “Effective January 11 [something] for announcements and public functions has been put in place for eight individuals…” And it lists off Ministers Joly, Freeland, yourself, other Ministers, and Dr. Tam. And without, obviously, getting into what’s behind that section 37 redaction, is it fair to assume that that means that some sort of -- it was a security risk identified?",28-015-19,15,19,17,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-016-05,"That’s exactly correct. And the RCMP had briefed in the early days of the convoy, certainly within the first week, that there needed to be a significant change in the security posture regarding the Ministers that are in that paragraph. And in part, I think that was a response to the heightened degree of posts that were violent in nature, the overtly criminal threats that were being made against the lives and the security and safety of identifiable public figures. And so as a result of that, the security detail did change around a number of both me and my colleagues in Cabinet.",28-016-07,16,7,5,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-016-16,"Okay. And last point on this, if we just scroll down a little bit more, you’ll see a line that says “Concerns from Minister Leblanc” specifically. We’ll be hearing from Minister Leblanc early -- later on today, but it says: “Minister Leblanc has reached in to Minister Mendicino, noting MPs are concerned for their safety amid reporting of demonstrators attending their residences. This is being taken into consideration as part of the above planning for deployment of resources.”",28-016-18,16,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-016-28,"And I think that that is worth emphasizing as well, because in addition to the security that was provided to Ministers and Cabinet, there was a heightened security posture around the Hill and around being able to access Parliament. And indeed, one of my main concerns was that given, again, some of the stated objectives by some, including the potential to become violent, that we were just returning from winter session, and the first day of the resumption of Parliament coincided with one of the early days in the blockade and subsequent occupation right here in Ottawa. And I was worried about a significant number of people being able to both ingress and egress from the Hill. And so there was a heightened security posture so that we could continue to host Parliament, or to hold Parliament. It was a very important priority that Canadians see that the business of government continue, not withstanding the blockade and the convoy. But there were challenges. And I had many conversations with Parliamentarians, disproportionality women, I would point out, who were the recipient of harassment, intimidation, expressions of hate, through the convoy. So that additional security was very much driven by the reality on the ground.",28-016-30,16,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-017-24,"Okay. That was actually my next question, whether these concerns were based on identified threats having been identified, I’m going to use that word twice, but by the intelligence services, or by law enforcement, or whether these were based on what was being seen on social media or based on, essentially, complaints or worries expressed by Members of Parliament and the individuals involved?",28-017-26,17,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-018-03,"All of the above. So it was a combination of what we were seeing on the ground in the activities of the convoy, and probably the most aggressive demonstration of their presence was the parking of, ultimately, hundreds of trucks on Wellington Street, which is one of the main arteries that runs through the Parliamentary Precinct. And again, I’ll just pause here. I mean, that visual suggested to me that we were going to be in it for quite some time, rather than just the weekend. But I’ll come back to that. We were -- I’m sure that the RCMP were taking into account what they were seeing online, what they were hearing from various Parliamentarians regarding potential security threats, and so for all those reasons, again, security was elevated not only for Cabinet, but for Parliamentarians and for staff who were working in the Parliamentary Precinct.",28-018-05,18,5,3,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-018-19,"Okay. And we will get to the actual arrival of the convoy, but there’s one more document I’d like to pull up before we get there. So Mr. Clerk, that is SSM.NSC.CAN.00001809. And so this, Minister, may go to what you were just expressing about your heightened level of concern. This is Friday, January 28th at around noon. So this is as the convoy would be starting to roll in. You send an email to Mike Jones. Can you tell us who Mike Jones is? Because his name will come up a few times, I think, this morning.",28-018-21,18,21,19,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-019-01,"Mike Jones is my Chief of Staff. And the email that you had put up, which is dated Friday, January 28th, at about 5:38 p.m. reflects the questions that I intend to put to the table. So looking at latest estimate on numbers, both in terms of vehicles and people, trying to ascertain whether or not there was any intelligence of individuals who may be on a watch list regarding threats to national security. The third question that I put in the email there, which is written as “latest on what if scenarios”, what I was really, I think, foreshadowing, was a discussion around potential contingencies. Like what if the convoy doesn’t disengage? What if they don’t leave? And from a very early point, as I had said earlier, had concerns that this was not just going to be a one or a two-day event, that it was going to last much longer. And so I wanted to extract from the community, the law enforcement community, the intelligence community what do we do if that’s the case, how do we make sure that we keep public safety and what are the contingencies around that.",28-019-03,19,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-019-20,"Okay. So just a couple of things. The first is, for the record and for ease of understanding, you’ll see the notation “plus 0000” there. That means that the time stamp is in Greenwich Mean Time, so it’s minus five hours, so that was around 12:30.",28-019-22,19,22,20,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-019-26,Very good.,28-019-28,19,28,26,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-019-27,"And as you say, you’re asking what if scenarios, what if they don’t leave, what if it lasts beyond Monday, what if it turns violent, what if they come before Parliamentary residences. And we know now at this point that what ended up happening as of, I think, January 28 was a group of Ministers consisting of yourself, I believe Minister Leblanc, Minister Blair and Minister Alghabra were briefed daily by a variety of officials from PCO and various agencies under Public Safety. Would that have been done in response to this request?",28-019-29,19,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-020-10,"I think it was understood early on that we were going to need to take a whole of government approach responding to the convoy, so the initial group that you just highlighted of Ministers was eventually expanded and then ultimately, as I’m sure we’ll get into, the Prime Minister convened a meeting of the Incident Respondent Group which included a number of others. But I should highlight the two last points which are in the email to Mike Jones, which suggests that, at the time, I was also concerned about making sure that we were staying up on threat assessments as well to Senators as well as the Governor General in addition to elected Parliamentarians. And finally, I wanted to get a sense of what outreach was being done to the organizers. And my thinking there was let’s try to allow for the space for a lawful protest, keep it within the boundaries of the law because it is a hallmark of our democracy that people can take opposing different views. And so wanted to make sure that there was come lines of communication with the organizers of the convoy from the early days.",28-020-12,20,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-021-02,"Okay. So we’ll just skip a little bit ahead now. So the convoy arrives, it doesn’t leave on Sunday or Monday as expected. And then we’re into the first week of the protest. So I’ll ask you a few questions about what that first week was like from your perspective and with the assistance right now of the following documents, PB.CAN00001870, please. So Minister Mendicino, this is a test from Mike Jones, who’s in the blue -- there’s no one else, I think, in the -- and it’s not blue, but -- here we go. Now it’s blue. And the text is to Brian Clow. Can you tell us who Brian Clow is?",28-021-04,21,4,2,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-021-16,Yes. Brian was the Deputy Chief of Staff to the Prime Minister.,28-021-18,21,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-021-18,"Okay. So just scrolling down a little bit, please, Mr. Clerk, so we can see the text. So this is Sunday, February 6th. And Mr. Jones, Mike Jones, writes to Mr. Clow, “So, my boss” -- that would be you?",28-021-20,21,20,18,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-021-23,Yes.,28-021-25,21,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-021-24," “...is pretty amped up. He’s concerned that OPS have lost jurisdiction as there’s no control at all over what’s happening on Wellington. Also concerned for pm’s safety if he is returning to this this week.” What does that mean, if he was returning this week, just pausing there?",28-021-26,21,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-022-05,"My recollection is that he was out of Ottawa for some period of time and then would be returning to Ottawa and to ultimately the House of Commons. And so I was -- I was outlining my concern about his ability to -- for him and his staff and the RCMP that work with him to protect him to get into and out of Parliament safely because by then -- and the date of this text is Sunday, February the 6th, so we’re fully now, I think, about a week into the convoy. And this would have been after the first weekend. And the concerns that I was expressing was that by that first weekend, it was my opinion that it was virtually impossible to enforce the law on Wellington Street. Given the rampant behaviour, not only the noise that was being made by the excessive honking of horns well into the evening, but some of the early reports -- and again, this -- bear in mind, this is Sunday, February 6th. By then there were a number of press conferences that the Ottawa Police Service had held expressing serious concerns around the reports of intimidation, harassment and violence. If memory serves, I think there was a press conference where the Ottawa Police Service had indicated that there were reports of firearms that had been brought into the nation’s capital and subsequently -- again, I’m going from memory, but there was at least one arrest that was reported of somebody that was making their way potentially to the convoy where a firearm was seized. You know, there were efforts, I think, by law enforcement to try and get the situation under control, but they were overwhelmed. So there were a series of events leading up to the text that Mike Jones had sent to Brian Clow that had -- that had led to my concerns being elevated about our ability to restore public safety on Wellington Street in the nation’s capital, which is the seat of the federal government. I would also just add that my concerns were not just about Ottawa, that by then there were already reports as well about borders being blockaded. And I would just recall for you and for Judge Rouleau that, in my job as Minister of Public Safety, I’m not just looking at the nation’s capital or the Parliamentary precinct; I’m looking at the entire country. And so by then, a number of critical infrastructure and borders had become either the target of or, in fact, blockades which had a significant impact on critical supply chains. So there was a lot that was, I think -- I’m interpreting and extracting a little bit exactly from the language, but I think that’s what Mike Jones was conveying to Brian Clow.",28-022-07,22,7,5,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-023-24,"Okay. So just scroll down a little bit more, Mr. Clerk. So the next part of the text says, “He wants to go out” -- that would be you want to go out: “...and say that OPS needs to get control over the situation, and if they need more from OPP they should make that clear but they should get working on removals within the next 24 hours. And if they aren’t going to do it then we may need to look at other measures. Let me know if you want to discuss.” So this represents where your thinking is, as you say, at the end of the first week. So this is Sunday, February 6th and you’ve just told us why you’d come to this viewpoint. Can I ask what you meant by “we may need to look at other measures” at that point?",28-023-26,23,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-024-13,"At that point, I think, looking at offering additional resources to local police and, you know, there had been informal requests communicated to me and to my office for additional RCMP services which we provided on a number of different occasions prior to the invocation of the Act, so that was certainly one of the other potential measures that we could explore, which was how do we get more, you know, boots on the ground to help the Ottawa Police Service and let’s not forget the Ontario Provincial Police, who were the first stop if OPS -- the Ottawa Police Service could not -- could not restore public safety. And so that’s what I believe I was foreshadowing at the time.",28-024-15,24,15,13,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-024-25,"Okay. Well, we’re about to get into some of the resourcing discussions because the next topic we’re going to cover is the tripartite meetings ---",28-024-27,24,27,25,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-024-28,Right.,28-024-30,24,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-025-01,"--- what we’ve come to know as the tripartite. So Mr. Clerk, if you can pull up, while I’m talking, PB.NSC.CAN00002335. So you mentioned, Minister Mendicino, that at this point there had been a number of requests made from the Ottawa Police and various provinces at this point, even. There’d been an approach from Alberta, but we’re not really getting into Alberta right now. But in any event, around the 7th or 8th of February, a decision was made that it would be a good idea to convene the federal, provincial and municipal governments to discuss the situation in Ottawa and the way forward from there, including the provision of resources, as you mentioned. There are a lot of issues to cover that come out of the tripartite, so we’re going to focus on a few. A few of those issues are the RCMP resources, it’s the lack of the OPS plan, and there is what seems to be expressed as a lack of engagement from the Province of Ontario. So I'm going to take you through a few extracts, but focus on some of those topics. So the document in front of us now is a readout of the February 7th tripartite. And that was the first tripartite meeting; is that right?",28-025-03,25,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-025-24,Yes.,28-025-26,25,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-025-25,"Okay. Scrolling down, Mr. Clerk, to when you see the initials MM. Okay, MM. MM is Marco Mendicino? That's you?",28-025-27,25,27,25,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-025-28,Yes.,28-025-30,25,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-026-01,"Okay. Minister Mendicino or Marco Mendicino, one of the two. So: ""MM: 'Call last week with Watson was productive, it is stressful period for you and Chief. Feels like things have turned around a bit today. We have confirmed 250 Mounties have been deputized, supporting local law enforcement. We have been timely and responsive in putting our response together. Minister Jones will want to have a discussion with what they can contribute - letter addressed to...'"" And scroll down. Yeah, there we go: ""'...both PM and Premier. We are going to be in touch.'"" Okay. So from your recollection, Minister, who attended that first tripartite meeting?",28-026-03,26,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-026-19,"Well, from the federal level of government, myself, Minister Blair, our officials, some of our political staff, Mayor Watson, I believe his Chief of Staff, and I'm trying to recall whether or not there were any officials from the Ontario Government, not elected or not. But I mean, the majority of the participants were the political levels from the City of Ottawa, the Federal Government, and supporting staff and officials.",28-026-21,26,21,19,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
28-026-27,"Okay. That's fair. This isn't a memory test anyway. But -- so Minister Jones obviously did not attend because you were talking about getting her to attend in this exchange here. Okay. Can we just scroll down again to page 2, please. Keep going a little bit, please, Mr. Clerk. There we go. Where it says ""Watson - on tripartite table"". So the discussion before this pertains to RCMP numbers, how many resources are being provided. There is some frustration expressed throughout this by the Mayor of Ottawa, Mayor Watson, about how many RCMP boots were actually on the ground, so that's being discussed. And then we get to: ""Watson - on tripartite table - has the province agreed to this?"" And Minister Blair then says: ""Both of us have reached out (MM..."" That would be you: ""...and I)...she wasn't able to join today unfortunately. Will continue to engage to encourage them to join these talks."" And then Mayor Watson expresses an opinion that the: ""Province is reluctant to be a part of [what's] going on."" And then expresses some frustration about that. Would you agree with that characterisation of Mayor Watson in that line, ""Province was reluctant to be a part of what was going on""?",28-026-29,26,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
28-027-28,"I would agree that at that particular point in time that there was a common desire to have Minister Jones, or additional representation from Ontario, at the tripartite meeting for the purposes of cooperating and coordinating the response to the convoy in Ottawa. Now, I would add that that's not to say that the Province was not engaged at all, and I know, for instance, that Premier Ford had made a number of very strong statements about the state of the convoy, condemning it, and saying, you know, it was out of control. He pronounced very definitively and declaratively that it was time for people to go home. If I recall correctly, that would've been before this tripartite. There were other conversations that I was having bilaterally around the tripartite. So I would say despite the fact that they were not at that table, there were still conversations with Ontario, but yes, we would like to have seen them at the tripartite, there's no doubt about that.",28-027-30,27,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MINISTER MARCO MENDICINO,minister marco mendicino
