interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
13-010-13,"...""done - judging the various police services against each other - people are second guessing me - I can't point fingers [a]t RCMP [and] OPP. I need someone that is credible/objective to speak out not someone fighting for their job"" And you'll see Commissioner Carrique says, ""- fair comment[...] - we do provide Hendon to [government]. Can ask Pat..."" Which I assume is Pat Morris. ""...to include a summary to include in the next Hendon. We can make sure it's clearly articulated in the Hendon Report[s]."" And does that, in fact, reflect the conversation that you had with Superintendent Morris and Commissioner Carrique?",13-010-15,10,15,13,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-011-06,"Yes, sir.",13-011-08,11,8,6,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-011-07,"Thank you. And although your witness statement did not say so, I understand that, in fact, you only reviewed the Hendon reports some time after February 10th, 2022; is that correct?",13-011-09,11,9,7,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-011-11,"No, sir.",13-011-13,11,13,11,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-011-12,Okay. And I am going to suggest to you that it was only after you reviewed the Hendon reports sometime after February 10th that you formed the conclusion that you just reached?,13-011-14,11,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-011-16,"Absolutely not, sir.",13-011-18,11,18,16,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-011-17,Okay. And I'm also going to suggest to you that none of the Hendon reports were ever forwarded by you to either Deputy Chief Bell or Deputy Chief Ferguson.,13-011-19,11,19,17,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-011-21,"My recollection is that I did, but I stand corrected if there's no actual evidence of that. Regardless, the discussions of the Hendon reports took place at nearly every briefing.",13-011-23,11,23,21,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-011-25,Right. I understand you couldn't find any record of that. And you read over the witness statement of Deputy Chief Bell?,13-011-27,11,27,25,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-011-28,Yes.,13-011-30,11,30,28,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-012-01,"Or Acting Chief Bell. And you're aware from his testimony and his witness statement that he learned of the Hendon report sometime in the week of January 24th through discussion with Superintendent Patterson, who was the Superintendent in Intelligence, and then began to receive the reports on January 27th. You understand that; correct?",13-012-03,12,3,1,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-012-07,"I understand that's his statement, sir, yes.",13-012-09,12,9,7,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-012-09,And you understand from Deputy Chief Ferguson that she only started to get those reports in the week of February 4th?,13-012-11,12,11,9,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-012-12,"Again, that's her statement, sir.",13-012-14,12,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-012-14,And you have no evidence to the contrary; correct?,13-012-16,12,16,14,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-012-16,"Except that the Hendon reports were being discussed well before those days, so I have no other evidence other than that.",13-012-18,12,18,16,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-012-19,And Deputy Chief Bell noted in his witness statement and in his testimony that you began to receive the Hendon reports on January 13 and that you personally received ---,13-012-21,12,21,19,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-012-23,"Sorry, is that a question for me?",13-012-25,12,25,23,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-012-25,"Yes, do you recall that?",13-012-27,12,27,25,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-012-26,"Yes, I received the Hendon report in regards to the convoy on January 13th. I believe I was on the distribution for the Hendon reports prior to that.",13-012-28,12,28,26,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-013-01,"Right. And I -- Kevin Maloney is your executive officer, or was your executive officer; is that right?",13-013-03,13,3,1,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-013-04,"Yes, Inspector Maloney, yes.",13-013-06,13,6,4,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-013-05,And you worked very closely with him?,13-013-07,13,7,5,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-013-07,"As my executive officer, yes.",13-013-09,13,9,7,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-013-08,"Mr. Clerk, if we could please turn up OPS00009554? And if we could just scroll down to the bottom of the page? You'll see -- is it Inspector or Superintendent Maloney?",13-013-10,13,10,8,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-013-12,It's Inspector Maloney.,13-013-14,13,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-013-13,"Inspector. Inspector Maloney sends an email to Jamie Dunlop, to Superintendent Dunlop, and he says, ""Hi Jamie, There is apparently an Operation HENDON being run by OPP or RCMP. This is an intelligence-based operation that has apparently been producing daily briefings since the end of January. A couple of questions from the Chief: Are you aware of this operation? Do we have an OPS representative? Is it integrated into our ICS model? Do we have copies of all briefing notes, especially from 5 and 9 Feb[ruary]? The Chief would like a copy of all briefing notes {past and going forward} sent to him and Christiane Huneault."" And so he made inquiries on your behalf about what the Hendon reports were?",13-013-15,13,15,13,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-014-06,"Yeah, no, I don't recall this email being asked to be sent. I do recall asking for, not specifically through my executive officer, but for all previous copies of Hendon reports. The rest of the bullet points, I'm not sure where they would have come from, but they were not my directions.",13-014-08,14,8,6,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-014-12,Okay. So he sent this on his own?,13-014-14,14,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-014-14,He may have been looking for a background on his own. I don't know to what extent the Inspector would have been briefed up on all these matters.,13-014-16,14,16,14,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-014-17,"So he says a couple of questions from the Chief. You were the Chief at the time, so I assumed he was talking on your behalf.",13-014-19,14,19,17,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-014-20,I don't recall asking for these things ---,13-014-22,14,22,20,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-014-22,Okay.,13-014-24,14,24,22,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-014-23,"--- in the way that they were asked for. He's tried to do his best to get that information, but I obviously knew all of those answers already. What I was looking for was all the copies of the Hendon reports.",13-014-25,14,25,23,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-014-27,"Okay. Can we scroll up to the top, please? Thank you. And so Superintendent Dunlop replies, ""Hi Kevin: Hope you are getting some rest. I am aware of project Hendon. It[']s a Provincial project of summary of intelligence across the province and national partners in regard[...] to the Convoy. I have not received any updates in the few days I've been assigned Intelligence as it related to this occupation but will make sure to forward every one to the Chief and through this email will ensure Insp[ector] Bryden sends directly from source and not through the [chain of command] that may delay sharing. I personally have not received most of them. I started to receive them in November from Robert Drummond and I note the Chief is on the mailing list. I have a gap through the month of December and January as I[']m not directly in intel but started to receive a few from Mark in Feb[ruary]. I[']ll forward those now. I asked Ken Bryden to have all reports forwarded to you dating from the first on."" And you are, in fact, copied on that email; correct?",13-014-29,14,29,27,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-016-01,"Yes, sir.",13-016-03,16,3,1,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-016-02,And so we heard from the OPP witnesses and specifically Superintendent Morris that he found it very odd that they were getting requests from your office for copies of the Hendon report when they had gone directly to you from January 13th onward. You heard that testimony?,13-016-04,16,4,2,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-016-08,"I can understand why. My request was to my own folks to get past copies of the Hendon reports. Technically, we should have been able to get them from our own Intelligence Directorate, as you can see by the email from Mr. Dunlop. For some reason, they weren't -- my staff weren't able to get them from our own folks, and so I guess the request went on from there. I was not aware that we had sent a formal letter to Superintendent Morris for all these reports. We should have been able to get them from our own Intelligence archives.",13-016-10,16,10,8,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-016-18,But you had them. They all went -- were sent to you. They were addressed to Sloly.,13-016-20,16,20,18,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-016-20,"Yes, sir, and I don't manage my email inbox. I have an EA that supports that. And for whatever combination of reasons, it wasn't available to my EA, and so a request went through to the Intelligence Directorate. And subsequent to that, for reasons I'm not fully aware of, it went over to Superintendent Morris. The point is, you're right, they were available inside the Ottawa Police Service, and my request was to the Ottawa Police Service, ""Produce the Hendon reports, so I can start to have an archive of them and look through them myself.""",13-016-22,16,22,20,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-017-02,I'm not understanding how you needed an archive when every single one was addressed to you and in your inbox.,13-017-04,17,4,2,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-017-05,"I often deleted reports that I wasn't actually using anymore and so I wouldn't have a complete access to them myself, and so I'd have to get assistance from my EA, sometimes from IT to get past documents, for a wide variety of issues.",13-017-07,17,7,5,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-017-10,"So your evidence is that you did receive them, and you did read them at the time?",13-017-12,17,12,10,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-017-12,"No. Actually, my evidence was I read most of them at the time, in terms of line by line. Some of them I skimmed through, and some of them I would have forwarded on to different people for actioning items.",13-017-14,17,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-017-16,"And if I suggested to you that, not only did you have them, they were unopened in your inbox, what would your response be to that?",13-017-18,17,18,16,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-017-19,"It is possible that some of them weren’t opened; depending on the day and how much I had going on, I might not have been able to read everything that came into my inbox.",13-017-21,17,21,19,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-017-23,"And so when your Executive Officer, Inspector Maloney, sent that request to the OPP, he did so without your authority?",13-017-25,17,25,23,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-017-26,"No. He has my authority to do a wide variety of things, including extending to seek information in order to accomplish his purpose. I don’t give him directions and details on every aspect of what he does as the Executive Officer.",13-017-28,17,28,26,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-018-03,"I’m going to suggest to you, Mr. Sloly, that once you received that email, this one here, you at some point decided that you could blame Deputy Chief Bell at the time for not planning for this event.",13-018-05,18,5,3,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-018-07,"That is absolutely incorrect, sir. And I really take offence to that notion, thank you.",13-018-09,18,9,7,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-018-09,"Okay. If we could please turn up OPS00009565? If we could scroll to the bottom, you’ll see then there’s an at -- if you could scroll all the way to the bottom, please? Just go up; I’m sorry. Okay. So you’ll see above that email, the next email in the chain, which we just saw, and then if we can go above that, you’ll then see Supt. Patterson, and you’re copied on that, says: “Thanks Jamie. Further to that. All of the Hendon reports were submitted to DC Bell for the Intelligence Briefings that were provided on a daily basis. OPS Members in attendance have been myself, (prior to the MIC role), Inspector Bryden and SIC [sic] Members Yes, it is integrated into our model The briefing notes from [February 5] to [9] were supplied by DC Bell” And then we see above that, so now you believe that Deputy Chief Bell, at the time, had received the Hendon reports, and then you indicate on February 10th to your general counsel: “Fyi and for your records - this could become very important in [any -- I assume that’s a typo] post event inquiries/inquests [Peter Sloly]” Right?",13-018-11,18,11,9,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-019-09,"Well, there was a massive amount of information in there, including the information about Deputy Chief Bell. Obviously, this has actually become very important in an inquest. So, yes.",13-019-11,19,11,9,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-019-13,"And so even though the OPP found it odd that you -- your office was specifically making inquiries about what these Hendon reports were, and even though Deputy Chief Bell’s evidence, which was not contradicted, was that he only began to receive them at the end of January, you’re now saying this could become important. And could it become important, Mr. Sloly, because it will indicate that you received the Hendon reports, or that Deputy Chief Bell received the Hendon reports?",13-019-15,19,15,13,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-019-22,"It’s important, sir, because it provides a history of what the Ottawa Police Service received the Hendon reports and what they did with them in totality.",13-019-24,19,24,22,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-019-25,"Okay. And so you don’t have any response, I take it, to Supt. Morris, who was really quite puzzled by why you were asking for Hendon reports?",13-019-27,19,27,25,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-019-28,I could appreciate why Supt. Morris from the OPP would be puzzled about it.,13-019-30,19,30,28,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-020-02,I want to talk about Deputy Chief Ferguson and Deputy Chief Bell at the time. And you’ve testified on Friday that there was a period of time when you lost confidence in your two Deputies.,13-020-04,20,4,2,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-020-06,"No, I testified that the trust factor had taken a hit, but that I had not lost confidence in my two Deputies. If I had lost confidence in my two Deputies, I would have taken a much more firm and direct course of action.",13-020-08,20,8,6,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-020-10,"Okay. And so, you lost trust, and that must have been very ---",13-020-12,20,12,10,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-020-12,"Lost some level of trust, sir. Thank you.",13-020-14,20,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-020-14,And that must have been very hard for you?,13-020-16,20,16,14,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-020-16,"I think that’s hard for anybody, sir.",13-020-18,20,18,16,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-020-18,"And you decided that because you couldn’t trust them, you needed to do certain things yourself?",13-020-20,20,20,18,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-020-21,"Again, just to correct. It wasn’t because I could not trust them, meaning I had zero trust. But yes, I would have to then take some course of action to deal with that until efforts were made on all parties to rebuild that trust, and I stated that efforts were made; thank you.",13-020-23,20,23,21,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-020-26,And you also didn’t trust Supt. Dunlop as the Event Commander that they had chosen?,13-020-28,20,28,26,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-020-28,"No. Supt. Dunlop was still part of a review that was going on for the Panda Games events, and it would not have been fair for him to be in that position until that review was completed.",13-020-30,20,30,28,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-021-04,"And so, several of your most senior officers you had trust issues with?",13-021-06,21,6,4,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-021-06,"I had a momentary trust issue with Deputy Chiefs Bell and Ferguson as a result of the decision to put Supt. Patterson -- sorry; Dunlop, into the position of Event Commander without letting me know about it.",13-021-08,21,8,6,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-021-10,"And Supt. Rheaume, you told us, had been replaced as Event Commander by Supt. Dunlop. And you indicated you were very angry about that, and you spoke to Deputy Chief Bell ---",13-021-12,21,12,10,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-021-14,"Sorry; I did not indicate any such thing about my emotions, sir.",13-021-16,21,16,14,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-021-16,Okay. You were not pleased with that decision?,13-021-18,21,18,16,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-021-18,I was concerned because I was not made aware of the decision.,13-021-20,21,20,18,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-021-20,And you spoke to Deputy Chiefs Bell and Ferguson about it?,13-021-22,21,22,20,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-021-22,"Yes, sir.",13-021-24,21,24,22,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-021-23,And then you consulted with them about who should replace Supt. Dunlop because you said you didn’t want him in the position?,13-021-25,21,25,23,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-021-26,"Because it wasn’t suitable for him to be in the position, given that he was still under review; yes, sir.",13-021-28,21,28,26,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-022-01,But you did not suggest putting Supt. Rheaume back in as the Event Commander?,13-022-03,22,3,1,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-022-03,I asked them for their opinions; his name was not offered back to me.,13-022-05,22,5,3,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-022-05,"So, there’s another one of your Superintendents that you may have had some trust issues with as well?",13-022-07,22,7,5,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-022-08,"No, sir, that is not at all correct.",13-022-10,22,10,8,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-022-10,"Commissioner? Commissioner? Thank you. My friend Mr. Migicovsky has more than one occasion this morning, not stated the witness’s evidence correctly, and I would be grateful if my friend could listen more closely and not suggest that the evidence is something other than it is.",13-022-12,22,12,10,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. TOM CURRY,tom curry
13-022-17,"I’m doing the best I can. If I have misstated a word, please correct me, it was not intentional.",13-022-19,22,19,17,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-022-20,"You’ve actually repeatedly misstated the words, so I appreciate ---",13-022-22,22,22,20,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-022-22,"Wait. I’m going to have to interrupt. I think you should be very careful; you have on a couple of occasions done it. It happens, but please be cautious.",13-022-24,22,24,22,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,COMMISSIONER ROULEAU,commissioner rouleau
13-022-27,"I will, and I’m not doing it intentionally but there’s a lot of information and if I’ve gotten something wrong, and I haven’t picked up on it, please do correct me.",13-022-29,22,29,27,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-023-03,I certainly feel your pain; there’s a lot of information.,13-023-05,23,5,3,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-023-05,"You’ve also, I believe, told us about not wanting to give too much information to the Board because you didn’t entirely trust them to keep things confidential?",13-023-07,23,7,5,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-023-09,"Again, that’s incorrect, sir.",13-023-11,23,11,9,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-023-10,That’s not what you said?,13-023-12,23,12,10,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-023-11,That’s not what I said.,13-023-13,23,13,11,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
13-023-12,Okay. You had concerns about sharing certain information because of confidentiality?,13-023-14,23,14,12,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. DAVID MIGICOVSKY,david migicovsky
13-023-14,"There were instances where the Board was documented in terms -- Board Members were documented in terms of leaking information, service information, Board information. That includes in-camera information.",13-023-16,23,16,14,speaker_start,CROSS-EXAMINATION BY MR. DAVID MIGICOVSKY,MR. PETER SLOLY,peter sloly
