interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
31-020-15,"Okay. So we’ll just read through a little bit of what Ms. Vandenbeld said, starting, you say, “I wanted to check in ... how are you doing?”. She says: “I really appreciate it. I’m torn, I’m scared, but I get really mad that I’m scared. Kids with autism, the noise, it’s one of those things you feel like ok, well, it’s awful. I’m not a stranger to volatile environments, but it’s different because I know the sentiment is directed towards us, you particularly. There is this hate for liberals.” And then after that: “I do think it may deter some young women that are looking at politics, ... I don’t want anything to happen to one of us, god forbid you, before we start thinking about all of this.” And then she speaks about constituents calling about what the PM is going to do about it. It’s hard -- and she says: “...it’s hard because I know it’s not within your purview. People are frustrated and they just want somebody to do something to get the city back.” And then she speaks about some other hateful messages that she’s observed. And you say “it’s about how you balance it” again, being responsible and reasonable. So the part of this that I’d like you to speak to, Prime Minister, is where she says, “a lot of constituents are calling me” about what the PM, what the Prime Minister is going to do about this. And she then says, “it’s hard because I know it’s not within your purview”. So what does that refer to?",31-020-17,20,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-021-23,"That is she refers to one of the challenges and things that we were struggling with from the early days of the pandemic -- of the convoy occupation, which is that because they were very visibly most motivated to protest the federal government and federal government policies, even though many of the mandates they were actually vocally concerned about were provincial measures, but it was very clear that they had targeted Ottawa and the seat of our federal government deliberately, that it was a federal protest in a city that houses the capital. There is an impression and an expectation that, therefore, it’s Ottawa or -- sorry, it’s the federal government’s responsibility to deal with it, to make sure that it goes away, to stop it. It’s -- there is a general expectation even by people who are longtime residents of Ottawa, that this is somehow like Washington, D.C. that is a separate enclave where the RCMP can give out traffic tickets, which they don’t. But there is a blending of orders of government in protection of Parliament Hill and the Precinct that led a lot of people to say, “Well, they’re here. They’re angry at the Prime Minister. They’re disrupting my neighbourhood. You know, Federal Government should really do something to get rid of these protestors, or move them along, or have them leave.” Where we were continually explaining, and as Anita said, it’s not in our purview, the management of Wellington Street, of neighbourhoods around was the jurisdiction of the Ottawa Police Service. And if they needed support, the OPP and then the RCMP could be providing extra supports, but it was their jurisdiction. But of course, anyone who is involved in politics, you can be a Federal MP walking through your riding, and someone complains about garbage pick up, they don’t want to hear you say, “Oh, no, that’s not a federal issue. That’s municipal.” They say, “Thank you. I’ll make sure we pass that message along. We try to see that that gets fixed.” The idea that I was saying, “This is not a federal policing issue. This is not a federal issue, this occupation, this is something that Ottawa Police have jurisdiction, need to take care of,” for a lot of people, sort say, “Well, like see, they’re here because of the Federal Government, and the Federal Government is refusing to do anything about it,” was the kind of blending of narratives that we had to be really careful about.",31-021-25,21,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-023-11,"I think we’re going to come back to that when I start asking about Ontario’s initial response to all of this, but we’re not quite there yet. So I’ll take you to a few more things and then I’ll ask you to pick up where you left off there. So so far we’ve been looking at some calls you’ve had with your own MPs, MPs from your caucus. The next one, Mr. Clerk, you can pull up, it’s SSM.CAN.00007738. It’s a call that you had with, on February 3rd, Candice Bergen, who I believe had just become leader of the Opposition of the House. I confess I was yesterday years old when I learned that, but I now know. Okay. So this is a call you then have on Wednesday, February 3rd with Ms. Bergen. And do you recall this? Do you remember this call, Prime Minister?",31-023-13,23,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-023-27,"Yes, I do.",31-023-29,23,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-023-28,And can you tell us what inspired that call or ---,31-023-30,23,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-024-02,"It was mostly a congratulatory call. When somebody becomes leader of a political party that sits opposite in the House, I tend to reach out and have a bit of a personal conversation. I usually ask after family, see how they’re adjusting to it, maybe give some recommendations about trying to get enough sleep. But I try to keep it a human introductory call, even though I had engaged with her many times in the House over the years as an MP. When she became leader, I wanted to reach out and establish that personal contact. Of course, it was all happening in the context of this occupation going on. So that was part of the discussion. But primarily it was a congratulatory call.",31-024-04,24,4,2,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-024-15,"Okay. Get enough sleep is always good advice. Mr. Clerk, can we scroll down a little bit where we see -- there we go. Okay. So this is the part of the conversation that you start talking about the security situation in Ottawa. You say: “The second set of briefing would be security situation in Ottawa right now. Obviously of real concern and we have lots of disagreement on causes and path forward. I would certainly like to make sure you[‘re] get[ting] briefings on safety and the situation and have you at least […] fully informed. Hopefully were all going to be able to make sure Canada’s democracy continues to run and our institutions remain strong and quite frankly the citizens of Ottawa get back to their regular lives.” Scroll down again please to the next page, Mr. Clerk. So Ms. Bergen says: “Absolutely, I agree. I’m sure you weren’t following question period today but that’s what I’d like to see some resolution. You’re right we disagree on some things, but I would agree with you the goal is [to] let’s […] find a way for people to head back home and clear things up in Ottawa. We do want the same things. If you have some ideas or some things you think could be done, extending an olive branch is one way of putting it, we’d love to be able to […] work together to make that happen.” And you say in reply: “All of us need to focus on getting the temp down [the temperature down] and getting people back to normal lives. Let’s ensure there are discussions on that and there may be opportunities to work together. Some of them [-- I think you’re referring to the protestors there --] have jammed themselves into a corner and their asks are non-starters. We have our democracy and [our] institutions that is well worth defending. There are ways we can get beyond this. I’m worried about setting a precedent where if anyone wants something they can set up a blockade on wellington st. People need to be heard and that’s part of our democracy and getting that balance right.” Ms. Bergen says she: “Agree[s] with everything you said. I think that you do have to be cautious and as PM you don’t want to set a bad precedent. I’m sure you’re talking and coming up with some ideas.” And then she offers to help. So the part of that that I’d like you to elaborate on is it appears there that you’re talking -- and I take it the olive branch is a suggestion of some engagement with the protestors, some talking to in whatever capacity that would end up being. So what comes out of this conversation that you have with Ms. Bergen and what was in your mind at the time?",31-024-17,24,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-026-26,"I say that we have -- ensure there are discussions on that -- let’s ensure there are discussions on that was very much let’s make sure, as political parties, we keep talking about it, and keeping up figuring out how we can work together. And then some of their asks are non-starters, like overturning the results of the election that we just had. But in terms of responding to their demands or legitimizing -- engaging, I’m highlighting that I’m worried about setting a precedent that a blockade on Wellington Street can lead to changing public policy. People need to be heard, but we need to get that balance right. And then she agreed that I needed to be cautious, and I don’t want to set any bad precedents.",31-026-28,26,28,26,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-027-12,"Okay. So fairly self- explanatory. There’s a willingness to discuss, but you were concerned about setting a precedent where a blockade could equal a change in public policy? Is that fair?",31-027-14,27,14,12,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-027-16,"Yeah. You know, I think we have a robust functioning democracy and protests, public protests, are an important part of making sure we’re getting messages out there, and Canadians are getting messages out there and highlighting how they feel about various issues. But using protests to demand changes to public policy is something that I think is worrisome.",31-027-18,27,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-027-23,"Okay. So thank you, Mr. Clerk.",31-027-25,27,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-027-25,"Although, sorry, to a certain extent ---",31-027-27,27,27,25,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-027-27,"No, no, please go on.",31-027-29,27,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-027-28,"--- protests, if you’re out protesting that the government is, you know, shutting down a safe injection site or something, you are asking for changes in public policy. But there is a difference between occupations and, you know, saying, “We’re not going until this is changed,” in a way that is massively disruptive and potentially dangerous, versus just saying, “Yeah, we’re protesting because we want public policy to change and we’re trying to convince people to get enough of them that politicians will listen to enough people saying, “Okay. I’m going to lose votes if I don’t change this.” That’s the usual way protests can be effective in our democracies.",31-027-30,27,30,28,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-028-12,"Okay. That’s a fair point of distinction. Thank you. Mr. Clerk, the next document is SSM.CAN.NSC00002819. So Prime Minister, we’re now heading into the second weekend of the protest. So Saturday, February 3rd. And our understanding is that the protest intensified again with more trucks coming into Ottawa. And on that day, on the Saturday, you have a call with the Governor General Mary Simon. Do you recall -- do you remember that call?",31-028-14,28,14,12,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
31-028-23,"Yes, I do.",31-028-25,28,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,PRIME MINISTER JUSTIN TRUDEAU,prime minister justin trudeau
31-028-24,"Okay. So here is the read out of it. And we’ll just go through some of -- quite a bit, actually, of what was said on that call. So again, the introduction, and you say: “It has been stressful. Not so much for me personally.” The Governor General says: “Yes. They seem reluctant to give it up also. Makes it challenging.” And you say: “Yep. People blame the feds but many of the mandates are not us. And for the police, well we don’t direct them. Trying to get this resolved as peacefully as possible. Want them to find a way to save face but they can’t shut down our democracy. Sorry they are trying to pull you into this also. They [just] don’t understand the institutions.” And then the Governor General asks: “To go further on that…” Actually, I’ll stop there. Do you remember what you’re referring to in that paragraph there?",31-028-26,28,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
