interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
20-010-01,"That's correct, yes.",20-010-03,10,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-010-02,And what's the population of the Village of Coutts?,20-010-04,10,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-010-04,The last census had us at 224.,20-010-06,10,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-010-06,"And I understand that the village's amenities include a convenience store, a restaurant, a bank, but that a number of the other services that residents would use would be found in Milk River. Is that correct?",20-010-08,10,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-010-11,"That is correct. All of the major things that you take for granted in a larger community we have to go to Milk River for, doctor, pharmacy, dentist, hardware store, any of that kind of thing, grocery store.",20-010-13,10,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-010-15,And Milk River is about 18 kilometres away?,20-010-17,10,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-010-17,Eighteen K.,20-010-19,10,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-010-18,"Sounds good. So if we could just pull up COM924. This is a map of Coutts and the surrounding area. We looked at a similar map yesterday with one of the other witnesses, and so I won't go into detail on this. But if we can just go to page 5, and if we could -- yeah, that works. So my understanding is that the blockade formed around the point identified as Checkpoint 4?",20-010-20,10,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-010-27,That's correct.,20-010-29,10,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-010-28,"That's correct. And Smuggler Saloon, which we'll talk about a little bit today, that is a local establishment, and that's identified here on the map as well?",20-010-30,10,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-011-04,Yes.,20-011-06,11,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-011-05,And that's where a number of protesters regularly met?,20-011-07,11,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-011-07,"Yes, it became a gathering spot, yeah.",20-011-09,11,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-011-09,Perfect. And so my understanding is that the blockade that occurred was on Highway 4. Is that correct?,20-011-11,11,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-011-12,Yes.,20-011-14,11,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-011-13,And that highway connects Coutts and Milk River?,20-011-15,11,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-011-15,"That's our connection, yeah.",20-011-17,11,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-011-17,"When -- and I know things may have fluctuated during this period, but when the blockade was blocking both lanes of traffic was it preventing Coutts residents from travelling to Milk River?",20-011-19,11,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-011-21,"Yes, it was.",20-011-23,11,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-011-22,"And would it have also been preventing traffic flow from the border, coming out from the border?",20-011-24,11,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-011-25,"Well, a lot of it, yes. Yes.",20-011-27,11,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-011-27,And any traffic south to the border?,20-011-29,11,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-012-01,Yes.,20-012-03,12,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-012-02,"Okay. Now, I also understand that there was some kind of route, and I'm hoping you can explain this to us some kind of alternative route available through what I think you referred to as Patty Joe's field or something like that.",20-012-04,12,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-012-07,"It was actually her yard. The -- I wasn't there when all of this part of the world was developed, but when the highway was turned into a four-lane major thoroughfare, things changed. An access road runs along to the south of that highway and ends at a farm there. A local family rented the farm. Then they continued their road around their house, and it connected to the street, to -- I forget what that is, Fourth Street I think, in Coutts. And with permission ordinarily, you'd let Patty Joe know that you wanted to take a load of whatever that way to miss the scales. Can I say that? That you were going to be going through her yard, and you'd drive through their yard and that was an alternate route, as it were. It suddenly began carrying a whole lot of traffic. And they got -- it got to the point where they couldn't use their home really.",20-012-09,12,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-012-22,"And so how is that route being during January and February of this year, when there was a full blockade on the highway, what did it allow traffic to do?",20-012-24,12,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-012-26,"Well, it allowed you to miss the blockade and you could go up to -- close to the rail crossing. I don't have -- there's a county road there and it goes out onto the highway just at the rail crossing, around the curve from what we're looking at here. And so it allowed people to drive through there and miss the blockade and go on up to Milk River.",20-012-28,12,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-013-05,And so would it allow traffic coming from the border to circumvent the blockade and go all the way up to Milk River?,20-013-07,13,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-013-08,"It would have except it's not really a truck route, and if somebody came in driving, there's no reason that they couldn't have cut through Coutts and then through Patty Joe's place, but you'd have to know. If you're a local, you know. And, yeah, that -- you could get around, yeah.",20-013-10,13,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-013-14,"And I assume the same is true for any Coutts residents trying to get to Milk River, they could have also ---",20-013-16,13,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-013-17,"Oh, yeah.",20-013-19,13,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-013-18,--- used that route had they known? Okay.,20-013-20,13,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-013-20,"Yeah, everybody knew it was there and you could go that way.",20-013-22,13,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-013-22,And are you aware of whether RCMP was redirecting any traffic through that route?,20-013-24,13,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-013-24,"Yes, they did. We talked - - I talked with Curtis, Corporal Curtis Peters, who was my contact, and let him know about the road. He wanted to -- they made some communication. And what we wound up doing -- what they wound up doing was making a square. The ground was frozen and so they were able to run straight ahead from the street, make a right at the end of Patty Joe's property and go down that way, so you didn't have to go through her yard. And so it became an unofficial exit point. In fact, they took trucks through there later.",20-013-26,13,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-014-06,Okay. Thank you very much. I understand that police services for the village are provided by the provincial division of the RCMP?,20-014-08,14,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-014-09,That's correct.,20-014-11,14,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-014-10,And the nearest detachment is in Milk River; correct?,20-014-12,14,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-014-12,Yes.,20-014-14,14,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-014-13,And how many officers are posted there?,20-014-15,14,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-014-15,Four to five.,20-014-17,14,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-014-16,"I'd like to go to COU00000249. I understand that on January 4th, a protest organizer attended the village office to advise of the upcoming protest. Do you remember that?",20-014-18,14,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-014-20,"Yes, you'll see this is assigned Kelly. She's the assistant in the office to my CEO, and she received a phone call.",20-014-22,14,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-014-23,"And during that phone call, how did the protester describe the anticipated protest?",20-014-25,14,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-014-25,"They were just giving us a heads up that they were going to be coming and doing a slow roll around the entrance to the country. And as you can see, it says that they won't be blocking any residents from using the entrance and exit.",20-014-27,14,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-015-02,"If we can go to COU00001515? So I understand from your witness statement that on social media, a little bit later around the 27th, I think you said, you saw a post suggesting there would be an attempt to block the border.",20-015-04,15,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-015-07,Yes.,20-015-09,15,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-015-08,Is that correct? Is this the post that you saw?,20-015-10,15,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-015-10,"Yes, it is.",20-015-12,15,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-015-11,Okay. And do you know where you saw this posting?,20-015-13,15,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-015-13,"It was on a bulletin board out of Lethbridge. My wife spotted a link on the Lethbridge and Area How are the Roads. It's a Facebook post that obviously gives traffic reports and there was a link there, and we followed that link to this particular document.",20-015-15,15,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-015-18,And so were you concerned at that time about the risk of a blockade occurring?,20-015-20,15,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-015-20,Very much so.,20-015-22,15,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-015-21,"And why were you concerned, in particular for your residents? Can you tell us about why you were concerned?",20-015-23,15,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-015-24,"We had been slammed by snowbirds, of which if you don't live there, that may make no sense at all, but we -- the 18th of November, the U.S. changed the border crossings to allow fully vaccinated people to enter the States. And all of the people who ordinarily go south for the winter down to Arizona in their RVs and so on decided they had to be there at midnight in order to be the first to cross the border. And we wound up with the largest demonstration anybody down there had seen yet of truck blockages and so on. And we had a highway blockage that ran across the tracks and on off over the hill. And they came into the town and double parked everywhere, blocked both entrances to the village, so that in the event that we needed to get our firetruck out or something, we wouldn't have been able to do it. So we had experience with the blockage, and I had visions of what was going to happen here as well.",20-015-26,15,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-016-12,And my understanding is that wasn't a protest. That just a number of people trying to cross the border at the same time?,20-016-14,16,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-016-15,"I did a lot of protesting, but, no, it wasn't a protest.",20-016-17,16,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-016-17,"Thank you. I understand -- so if we can just pull up for reference COU183? I understand that on that same day, January 27th, you wrote to the Premier, Premier Kenney of Alberta and the Solicitor General, Sonya Savage, to advise them that you had heard about this risk of a blockade; correct?",20-016-19,16,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-016-23,That's correct.,20-016-25,16,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-016-24,And I understand someone called you the next day in response to this email?,20-016-26,16,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-016-26,"Yes, I received a call from the Solicitor General's office. I do not know the name of the person. I remembered the name Pilgrim and nobody by that name has ever worked for the Government of Alberta that I can find, so I'm not sure who I spoke to. Anyway, saying to the effect that I had woken everybody up around -- that they had been in contact then with the police of all flavours, and they were going to -- RCMP's on top of it, and we got it under control, basically, is what I remember.",20-016-28,16,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-017-07,So my understanding is that you observed on January 29th the convoy driving up to the border; correct?,20-017-09,17,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-017-10,"Yeah, me and everybody in town were out to see what was going on.",20-017-12,17,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-017-12,And can you maybe just tell us what you observed on that day?,20-017-14,17,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-017-14,"Well, about what I had expected. I'd seen convoy demonstrations by other groups on television and online. A lot of trucks, a lot of signs, a lot of honking, and it was a convoy; a parade of vehicles from half- tons to -- no monster trucks but large tractor-trailers.",20-017-16,17,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-017-19,"And that pinpoint, that checkpoint 4 that we looked at before on the map, that’s where you saw them begin to U-turn to head back towards Milk River?",20-017-21,17,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-017-23,"Yeah, that’s Highway 500, and it’s a major crossing point that goes -- comes up from over the tracks out of the -- to the east of the village, and then makes a crossing there with Highway 4. So it’s the first place that you could really make a U-turn, or the last place, I guess, if you’re coming from the north. It’s the last place you could make a U-turn, either there or the next exit, and it was smaller. So the RCMP, I think, had decided this was the best place to turn everybody around.",20-017-25,17,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-018-04,"And my understanding from your witness statement is that about 45 minutes later, you observed that they had blocked that intersection where they were U-turning; is that correct?",20-018-06,18,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-018-08,"Yeah, I think the RMCP told me 42 minutes, but it happened, yeah.",20-018-10,18,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-018-10,And how many RCMP vehicles did you observe that day?,20-018-12,18,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
20-018-12,"Again, there were -- there’s a lot going on, so I didn’t sit there and count, but I saw half a dozen vehicles. They escorted the convoy down and made sure that they made that U-turn. And that’s what happened; the vehicles started turning and going back up the road. So I saw maybe six, at the most, RCMP vehicles.",20-018-14,18,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MAYOR JIMMY WILLETT,mayor jimmy willett
20-018-18,And did you ever hear about anything about it being a splinter group or something like that that had caused the blockade?,20-018-20,18,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. JEAN-SIMON SCHOENHOLZ,MR. JEAN-SIMON SCHOENHOLZ,jean-simon schoenholz
