interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
22-019-04,October 31st was my first day.,22-019-06,19,6,4,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-019-06,"Okay. So also very recent. The next thing I’ll just ask you to introduce the Public Safety’s Institutional Report, despite the fact that neither of you are currently with Public Safety. Mr. Clerk, that’s DOJIR0000008. Okay. So, Mr. Stewart, you’ll recall that Public Safety Canada prepared and filed with the Commission this Institutional Report. Have you reviewed it?",22-019-08,19,8,6,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-019-15,I have.,22-019-17,19,17,15,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-019-16,Okay. And is it accurate to the best of your knowledge and belief?,22-019-18,19,18,16,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-019-18,Yes.,22-019-20,19,20,18,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-019-19,Okay. And can you confirm that it’s been filed with the Commission as part of Public Safety’s evidence?,22-019-21,19,21,19,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-019-22,I believe it has.,22-019-24,19,24,22,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-019-23,"Thank you. Okay. With those introductions out of the way, I’ll just ask you to start by giving an overview of the structure of Public Safety. It’s a slightly complicated department. As we know, it’s the Department of Public Safety and Emergency Preparedness. So Mr. Stewart, can you walk us through Public Safety writ large?",22-019-25,19,25,23,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-020-03,"By all means. Public Safety is a relatively small department that covers all matters associated with security of Canada. It has three main branches, which deal with National and Cyber Security, that’s one branch, Crime Prevention, that’s another, and Emergency Management, that’s the third. It has other branches which do more coordinating or corporate work.",22-020-05,20,5,3,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-020-11,Okay. But the three that you mentioned are the ones that were most implicated in the events of the convoy? Is that right?,22-020-13,20,13,11,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-020-14,Those are the policy branches.,22-020-16,20,16,14,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-020-16,"Okay. And Mr. Rochon, I understand the National and Cyber Security Branch manages five directorates. Can you tell us about that? And if you’d like to have the reference for your notes, it’s DOJIR at page 8, paragraphs 25 and 26. So we can just pull that up.",22-020-18,20,18,16,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-020-21,"I think if you just move up the page just slightly, but I can speak to them, yes. So the National Cyber Security Branch has five divisions. Primarily it is responsible for national security policy matters, national security operations matters, critical infrastructure, cyber security and over the last three years, there was a special task force regarding economic security.",22-020-23,20,23,21,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-020-28,"Okay. And if we can just scroll down a little bit, Mr. Clerk. Under Critical Infrastructure and Strategic Coordination, it says: “This Directorate supports the Ministers in leading the national effort to enhance the resilience of critical infrastructure against a variety of hazards.” Do those hazards include protest?",22-020-30,20,30,28,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-021-10,"They could. Essentially, that particular Directorate oversees the critical infrastructure strategy that has been in place since 2010. We have been, over the last couple of years, in the midst of refreshing that strategy. We -- that particular Directorate engages with the 10 critical infrastructure sectors. There are private sector leads and public sector leads for each of those sectors and they deal with matters of -- we provide risk assessments when there are threats. They could be cyber-related threats, but any threats to any critical infrastructure across those 10 critical infrastructure sectors.",22-021-12,21,12,10,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-021-21,Okay.,22-021-23,21,23,21,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-021-22,"And then the next not bullet there, but the next line in the chart, the Task Force on Economic Security, tell us a little bit about the work of that task force and whether or not it played into the convoy at all.",22-021-24,21,24,22,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-021-26,"It did not. That task force was stood up over the last three years, as I pointed out, in order to look at the broader framework that is economic security. Economic security is a term that can mean a lot of things. From a national security perspective, that task force was looking into -- through various lenses potential threats to Canada’s economy stemming from threat actors, potentially hostile state actors. Those threats can emanate from -- and indeed, we have an elaborate control system across Canada. We have export controls, we have the Investment Canada Act. We have a series of tools, but the Economic Security Task Force was looking at whether or not those tools were fit to purpose and, indeed, whether that tool set was adequate in order to protect ourselves against the threats of today. And so most of that work looked at and is moving towards an economic security strategy that would introduce research security to protect intellectual property, for example, things of that nature. So specifically that task force did not have a role to play with regard to the -- this particular situation.",22-021-28,21,28,26,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-022-21,"Okay. Now, getting to your own individual roles and responsibilities, Mr. Stewart, can you tell us, first of all, a little bit about your general role as a Deputy Minister of Public Safety and then describe at a very high level your role with respect to the events of the convoy.",22-022-23,22,23,21,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-022-27,"By all means, I -- as a Deputy, I’m responsible for the administration of the department and providing policy advice to the Minister on matters associated with public safety and overseeing program delivery. The department runs a number of contribution programs that provide funding for various activities. And I also work with deputy heads of organizations that are in the portfolio. And by the portfolio, I mean these are organizations who are responsible to the Minister. In the public safety portfolio, there are five main organizations, RCMP, CBSA, Canadian Border Service Agency, Canadian Security Intelligence Service, the Correctional Service of Canada and the Parole Board. Thank you. And they all are independently accountable to the Minister, but we work together as a group and provide advice and, if necessary, the department will do legislation or regulation on their behalf.",22-022-29,22,29,27,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-023-17,"Okay. Sorry, go on.",22-023-19,23,19,17,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-023-18,"In the context of the protest, I was working with a subset of that group who were involved in daily calls and briefings. That would be the RCMP and CBSA primarily and, to a degree, CSIS.",22-023-20,23,20,18,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,DM ROBERT STEWART,dm. robert stewart
22-023-22,"I think we’re going to hear a lot more about that shortly, and thank you for speaking without acronyms. It’s appreciated. On the first day of federal government evidence, we’re still getting used to all the acronyms. I think CSIS we can handle, and probably CBSA, but when it gets deeper than that it’s going to be a struggle. Okay. Mr. Rochon, can you tell us at a high level, first of all, your role at the time and your role in the convoy?",22-023-24,23,24,22,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-024-04,"I would describe my role specifically having gone through the five Directorates in my branch. The one Directorate in particular, the National Security Operations Directorate, through that Directorate I have a responsibility -- and I’ll refer to the presentation that was given to us this morning where we highlighted the Privy Council Office and its role. With the Privy Council Office, they have a Security and Intelligence Secretariat. The assistant secretary responsible for that secretariat and I have a responsibility of convening the security and intelligence community, which is some 16 departments and agencies, on a regular basis to discuss ongoing operational national security matters for situational awareness and, indeed, to be able to make sure that we’re coordinating with community to be able to respond to potential threats to national security. So that particular committee is called the Assistant Deputy Minister National Security Operations Committee, ADMNSOPs, if you don’t mind me that acronym. I’ll probably refer to that a lot. So ADMNSOPs meets every week, once a week. During the convoy situation, I would say that the regular meeting on Tuesday, January 25th we discussed the convoy, but after that date, we decided to have ad hoc meetings, so every day, daily meetings of that committee pretty much throughout the rest of the operational situation, if I could put it that way. So I guess my role primarily was to convene along with my PCO colleague, the Privy Council Office colleague, all the various representatives of these departments and agencies in the security and intelligence community. And I’m happy to walk you through who they might be. But we would get together and discuss whether or not this issue was an issue of national security and whether or not it could lead to threats to national security.",22-024-06,24,6,4,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-025-10,"Okay. I certainly do want you to elaborate on that. First of all, who was your PCO colleague?",22-025-12,25,12,10,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-025-13,Mike MacDonald is the Assistant Secretary to the Secretariat for Security and Intelligence.,22-025-15,25,15,13,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-025-16,"Okay. Well, you’ve anticipated essentially my next question because the first sort of broad topic that I think we’re going to cover here is public safety’s preparation for the convoy, and that feeds into, Mr. Rochon, what you were telling us about public safety’s intelligence role. So at this point I’ll ask you to, I guess, please explain that and explain how it was -- how it fed into public safety’s preparation.",22-025-18,25,18,16,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
22-025-25,"So I’ll start by explaining that intelligence with regard to the federal family, you have collectors of intelligence, you have assessors of intelligence and you have consumers of intelligence. Public Safety Department is a consumer. We don’t per se collect intelligence and we don’t assess intelligence. We consume it. Why does one consume intelligence? In order to be able to be better informed so that decisions -- so that decisions can be made. And those decisions are made across all departments and agencies. The key collectors of intelligence, CSIS, the Communications Security Establishment, CBSA to a certain extent, what they collect and what they see at the border, RCMP, but indeed, beyond the federal family, there’s also collection of intelligence that occurs within police of jurisdiction, which I’m sure you would have heard about it, municipal level, at the provincial level, et cetera. Intelligence is -- can be very broad. It’s not an exact science, and really only provides a piece of information at a moment in time. The federal family also has assessors of that intelligence, which means they pull different threads of intelligence together in order to be able to fuse it and provide a more holistic picture to again better inform potential decisions related to national security matters. Assessors are the Integrated Terrorism Assessment Centre, ITAC. You have the Privy Council Office also has a secretariat, the Intelligence Assessment Secretariat, but to a certain extent, CSIS, the Communications Security Establishment, perform their own assessments and are able to provide reports, as does the RCMP. When we convene the ADMNSOPs group, typically we will use different pieces of intelligence in order to be able to inform us on various issues that are happening all over the world that could lead to or are posing a threat to national security. So throughout the particular situation with the convoy, I would say that there was some intelligence that was likely being pulled together at a police of jurisdiction level. That isn't something that would make its way to our federal family table as a matter of course. The RCMP sits at that table and would bring any information that they would learn, as they're stitched up with different police of jurisdiction across the country, they would bring that information to the table if there was something relevant that needed to be flagged. But there is a distinction between something rising to (a), national security level, and something that is a police matter that they might be dealing with throughout the country.",22-025-27,25,27,25,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,ADM DOMINIC ROCHON,adm. dominic rochon
22-027-17,"Okay. And in your interview -- we're going to go back to some of that as we go along, but you explained that prior to the convoy's arrival -- this is taking you up on your last point -- NCSB, so the National Cyber Security Branch, wasn't gathering or dissemination intelligence about the convoy because, at that point, there was no indication that the events would be a national security threat. So can you explain and elaborate on that a little bit, what that threshold is and when, if at all, NCSB did start doing that and why?",22-027-19,27,19,17,speaker_start,EXAMINATION-IN-CHIEF BY MS. SHANTONA CHAUDHURY,MS. SHANTONA CHAUDHURY,shantona chaudhury
