interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
15-009-05,That’s right.,15-009-07,9,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-009-06,And I’m showing you on the screen what we’ve -- an interview summary; do you recognize this as your interview summary?,15-009-08,9,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-009-09,I do.,15-009-11,9,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-009-10,And do you have any changes or corrections you want to make this morning?,15-009-12,9,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-009-12,"No, other than, as we’ve heard from so many witnesses, there were so many events occurring and it was some time ago, but to the best of my recollection, this is accurate.",15-009-14,9,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-009-16,Thank you.,15-009-18,9,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-009-17,"If I can just interrupt, you have a tendency to speak rapidly. So if you could try and moderate it, that would be helpful. That’s for the interpreters, obviously.",15-009-19,9,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,COMMISSIONER ROULEAU,commissioner rouleau
15-009-21,"Thank you, Commissioner.",15-009-23,9,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-009-22,"And I’ll be referring to your interview summary from time to time but if at any time you need to refer to it, you just let me know and we can bring it up.",15-009-24,9,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-009-25,Thank you.,15-009-27,9,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-009-26,"Now, I’d like to ask you some questions about how you became involved with the Freedom Convoy. I understand that you were contacted by the Justice Centre for Constitutional Freedoms on February 1, 2022.",15-009-28,9,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-010-02,Yes.,15-010-04,10,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-010-03,"And a that time, you were acting on another matter through the JCCF?",15-010-05,10,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-010-05,That’s correct.,15-010-07,10,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-010-06,And what was that retainer?,15-010-08,10,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-010-07,"The -- what happened was, in the fall of 2021, my wife, who is a retired nurse -- we’ve been married forever and have four kids and she became very concerned about what she was seeing in terms of government policy, health policy, felt that things were badly going awry, and she did something she’s never done before where she encouraged me to get involved and take a case. She’s normally the gatekeeper because I tend to take too many cases. And Ms. Chipiuk, who I’d practiced law with in the past on other cases, approached me and asked me if I’d be willing to take a case at the Justice Centre. They needed senior litigation counsel. I agreed. I -- they told me I could pick whichever case I would like and I wanted to -- I had been studying the travel mandates and I thought they were all ultra vires the Aeronautics Act and I wanted -- and obviously breaching Charter and so I agreed to lead that case with Former Premier Brian Peckford as your lead applicant.",15-010-09,10,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-010-23,And that case is still going on?,15-010-25,10,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-010-25,We just got struck on mootness and we’re appealing that to the Federal Court of Appeal.,15-010-27,10,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-010-27,When was that?,15-010-29,10,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-010-28,"We got struck not last Thursday, the Thursday before, while I was here. And then that led to -- on the 1st of February, I had a legal-team meeting set up, noticed some extra people in the Zoom room and let them in, and I was informed by one of the lawyers who I’d met for the first time on that Zoom call that the truckers in Ottawa, that morning, had reached out to the Justice Centre and asked the Justice Centre if they would provide legal support. The lawyers on the call told me that they’d assembled a team and they’d asked me if I would come to Ottawa the next morning and lead that team, and I agreed.",15-010-30,10,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-011-11,You were able to clear your schedule that quickly?,15-011-13,11,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-011-13,"Well, I got spousal consent very quickly, so that helped tremendously, and yeah, I was.",15-011-15,11,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-011-15,"Now, you say there was a team of four lawyers, I believe, in you statement?",15-011-17,11,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-011-17,That’s right.,15-011-19,11,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-011-18,And who was on that team?,15-011-20,11,20,18,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-011-19,Eva Chipiuk.,15-011-21,11,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-011-20,Yes.,15-011-22,11,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-011-21,"Andre Memauri, Tim Turple, and Allison Pejovik.",15-011-23,11,23,21,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-011-23,And had you been following the news about what was happening in Ottawa?,15-011-25,11,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-011-25,"Yeah, I was very fascinated with how the convoy started to form. I took -- I was amazed at the rate at which the donations were coming in, just from following social media and the legacy media as well. And I thought I really want to keep an -- this is prior to February 1st, of course, and I thought, “Well, I really want to keep an eye on this,” and I realized probably the easiest way to do that would be to make a nominal donation and then I would get the email updates, so I donated $15. I’m a little embarrassed about that but just for the purpose of tracking and getting the regular email updates. I had no idea that a few days after I made that donation that I would be in Downtown Ottawa.",15-011-27,11,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-012-09,"And on a personal level, did you have a view of what was happening in Ottawa?",15-012-11,12,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-012-11,"Well, I had a view -- I think there’s two questions there. Obviously, I had grave concerns about the government’s policies and the harm that I’d witnessed in my own family with our children, with my neighbours, with my friends, with my colleagues. So, in that context, I have a very strong view that I think tremendous mistakes were made at a policy level. But with respect to the convoy, I felt that it was providing an opportunity for people who were also concerned to symbolize that concern and demonstrate it.",15-012-13,12,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-012-20,"And at that point in time, what did you understand your retainer to be?",15-012-22,12,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-012-22,"My instructions were to work with the leadership group to provide on-the-ground legal support. One of the things that we thought we would likely be doing, which we didn’t end up having to do, was to obtain an injunction. We anticipated that we would have to defend injunctions, provide legal advice as to the types of activities that they’re allowed to do and the things they’re not allowed to do. Also, it was clear at that time if you recall -- I apologize if I'm talking too fast again, sir -- if you recall that around that time, GoFundMe had publicly announced the suspension of the fundraising campaign. I was also told at the time of being engaged that work was underway to set up a not- for-profit corporation, Canada Corp., to ensure a proper organizational structure for the administration of the donations. Something else that I have done in my background that proved to be extremely useful, not only in Ottawa but in the event since, is I've represented not-for-profit groups and I've represented various industry organizations, so I've dealt with conflicts and strong personalities on boards of directors and seen the interpersonal quarrels that can arise, and some of the groups that I've represented have been comprised of independent ranchers, and upon arriving in Ottawa, I immediately realized this person had similarities between independent Alberta ranchers and independent truckers. So that’s some context.",15-012-24,12,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-013-20,"Okay. So the next day, February 2nd, you went to Ottawa, and I understand that you went on a private aircraft?",15-013-22,13,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-013-23,"Yes. It was a small bumpy -- I forget the name of it -- but it's a twin prop and we left at 8:00 a.m. on -- we left at 8:00 a.m. on that February 2nd and we landed in Ottawa at about 10:30. So it was not a luxury experience. We went up and down many times. We stopped in Medicine Hat, we stopped in Regina, Saskatoon, Winnipeg, and then Thunder Bay. All the stops were to pick up additional lawyers and the accountant, or the last one to get fuel.",15-013-25,13,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-014-03,"Now, at the time, did you consider or did you wonder, given the nature of your retainer, why you were being flown on a private aircraft?",15-014-05,14,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-014-06,"Because at that time, the understanding of the interim orders under the Aeronautics Act is that it did not extend to private charter aircraft, and some of the passengers on that aircraft were unvaccinated, so that was a way for us to get to Ottawa quickly under the interim order.",15-014-08,14,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-014-11,And did you know at the time who was paying for the aircraft?,15-014-13,14,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-014-13,"There was confusion about that in the same way that there was confusion about -- there was two other groups that had allegedly made arrangements for us to have hotel rooms when we arrived, and so the justice centre made a backup plan to have a third hotel ready, and that’s the one we ended up using. As we were boarding the plane, whoever was supposedly going to be paying for this charter turned out they weren’t going to pay for the charter, and the justice centre made the decision to send us anyway, and if necessary, they would pay for the charter if whoever was going -- who had originally said they were going to pay for it didn’t.",15-014-15,14,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-014-25,And do you know who ultimately paid for the charter?,15-014-27,14,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-014-27,"I believe it was -- and I'm not certain about this -- but I believe it was paid from funds donated through Chris Garrah, this ""Adopt a Trucker"".",15-014-29,14,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-015-02,"Okay. Now, you heard yesterday Ms. Belton's evidence about a conversation she had with you regarding disclosure of this flight?",15-015-04,15,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-015-05,"Disclosure of, sorry?",15-015-07,15,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-015-06,Information about this flight?,15-015-08,15,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-015-07,Okay.,15-015-09,15,9,7,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-015-08,I believe she said you -- she was told not to say anything about it?,15-015-10,15,10,8,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-015-10,"No, that’s not correct.",15-015-12,15,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-015-11,What do you have to say about that?,15-015-13,15,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-015-13,I had no discussion with Ms. Belton about this flight. I had no concerns about the flight. I'm double vaccinated. It wouldn't have mattered what aircraft I was on.,15-015-15,15,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-015-17,"Okay. Now, I'd like to just pause here for a moment. I know that this point, you're acting as a lawyer, and to the extent that any of my questions would require you to disclose privileged information where privilege has not been waived, would you tell me and not answer?",15-015-19,15,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-015-22,"I will. And just so everyone's clear, I do, in July, my clients instructed me to make myself -- to consider making myself available as a witness, and granted a waiver with respect to these matters, this proceeding, and we've subsequently confirmed it in writing to avoid any confusion that I am here today with a waiver from my clients with respect to solicitor-client privilege.",15-015-24,15,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-016-01,"And when you say, ""your clients"", who did you include in that?",15-016-03,16,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-016-03,"The clients include Freedom Corp., so the -- that’s their short name for the full legal name of the not-for-profit. It includes Tamara Lich, Chris Barber, Danny Bulford, Tom Marazzo, Sean Tiessen, Miranda Gasior, Joe Janzen, Dale Enns, and Ryan Mihilewicz, and I believe that’s the full list.",15-016-05,16,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-016-09,"I understand that during the period you were about to talk to, you were also dealing with Chad Eros?",15-016-11,16,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-016-12,That’s correct.,15-016-14,16,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-016-13,Was he part of your client group?,15-016-15,16,15,13,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-016-15,He was offered an opportunity to become a client and did not sign a retainer agreement.,15-016-17,16,17,15,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-016-17,My understanding is he -- his position is he was a client and that he has not waived privilege.,15-016-19,16,19,17,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-016-20,"That’s fine, and out an abundance of caution, I -- we can respect that. I do know that the absence of a retainer was confirmed by him in writing, so -- to me.",15-016-22,16,22,20,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-016-24,"And if at any time you're in doubt about privilege and you need time to consult with Mr. Miller, you'll just let me know?",15-016-26,16,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-016-27,"Yes, sir. I absolutely will. Thank you.",15-016-29,16,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-017-01,"Now, you arrived in Ottawa then with the group on -- in the evening of February 2nd?",15-017-03,17,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-017-03,That’s correct.,15-017-05,17,5,3,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-017-04,And I understand you rented a car and went to the ARC Hotel?,15-017-06,17,6,4,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-017-06,"Yeah. There was -- I was in a taxi with Dwayne and I can't recall specifically who else was with me. And then the others rented a car, so there was -- we had two modes of getting there and the decision was to get me and Dwayne downtown as quick as possible because we had so little time to deal with whatever we anticipated coming. While we were on the plane, we received a briefing on and reviewed the emails from GoFundMe, which are in the record here, setting out all of their concerns, and then we drafted during that flight, a substantive -- I think my letter is four or five pages -- addressing each of the issues that GoFundMe had raised, so we were working on that flight. We wanted to get downtown to meet the clients, sign retainer agreements, and brief them and give them an opportunity to review that letter to GoFundMe, so to get it to GoFundMe as soon as possible.",15-017-08,17,8,6,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-017-22,Okay. And you went to the ARC Hotel; am I right?,15-017-24,17,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-017-24,That’s correct.,15-017-26,17,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-017-25,"And that’s downtown Ottawa, Slater and Metcalfe, I believe?",15-017-27,17,27,25,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-017-27,Yeah. The vehicle we were in drove right up to the front door of the hotel just like it would today.,15-017-29,17,29,27,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-018-02,"And when you got to the ARC Hotel, I understand you met with Tamara Lich, Chris Barber, and was there anybody else there?",15-018-04,18,4,2,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-018-05,"Yeah, Miranda Gracer was there, Sean Tiessen was there, and I believe that’s it. There might have been one or two other people in the room, but that’s the best, to my recollection.",15-018-07,18,7,5,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-018-09,And had you met any of these people before?,15-018-11,18,11,9,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-018-11,"No, never.",15-018-13,18,13,11,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-018-12,Had you at any time heard about Ms. Lich?,15-018-14,18,14,12,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-018-14,"Yes, I heard about her, but only in the context of the Freedom Convoy. Anything else I learned about Ms. Lich, I'm pretty sure I Googled her as soon as I was starting to watch the convoy forum, so this would be in, you know, late January, to try to understand who she was, but I have had no prior dealings with her or awareness of who she was or what she was engaged in until I Googled her because of the convoy.",15-018-16,18,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-018-22,And about what time did you arrive at the hotel?,15-018-24,18,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-018-24,My memory is it was about 11:30 at night.,15-018-26,18,26,24,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-018-26,"Could you tell the Commissioner what happened at that point, in brief?",15-018-28,18,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-018-28,"Sure. Well, I mean, first of all we drove through the downtown so we could -- that was my first chance to see where all the trucks and the protest vehicles were, and all the signage and so on, and how you could still drive around. There was always one lane open. That’s how we got right to the hotel. When I walked into the lobby I could really feel the tension. There was truckers everywhere. There were supplies stacked and piled everywhere. And the tension was -- I could really feel the tension.",15-018-30,18,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-019-10,So we come to the meeting that you had with your prospective -- at that time prospective clients. And you said you -- did you finalize your retainer at that point?,15-019-12,19,12,10,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-019-14,Yes. André Memauri had the paperwork and had them sign.,15-019-16,19,16,14,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-019-16,And did the nature of your retainer differ from what you told us about what your understanding was about it?,15-019-18,19,18,16,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-019-19,"Well, I should clarify one thing, that the way the Justice Centre operated at that time the retainer has their name on it, the Justice Centre ---",15-019-21,19,21,19,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-019-22,Yes.,15-019-24,19,24,22,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-019-23,--- as the legal provider. Was the retainer different? No. The nature of my anticipated involvement remained constant.,15-019-25,19,25,23,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-019-26,And I take it you then proceeded to get to know your clients?,15-019-28,19,28,26,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
15-019-28,Yeah.,15-019-30,19,30,28,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. KEITH WILSON,keith wilson
15-020-01,How long did that evening meeting last? You got there at 11:30; when did it end?,15-020-03,20,3,1,speaker_start,EXAMINATION IN-CHIEF BY MR. JEFFREY LEON,MR. JEFFREY LEON,jeffrey leon
